0.0	2655169	Rihanna	Shakira
0.0	2655169	Shakira	The Rasmus
0.0	2655169	The Rasmus	Toše Proeski
0.0	2655169	Toše Proeski	Travis
0.0	2655169	Travis	Trevor Horn & Yiannis Kotsiras Feat. Tarkan
0.0	2655169	Trevor Horn & Yiannis Kotsiras Feat. Tarkan	U2
0.0	2655169	U2	Vlado Janevski & Karolina
0.0	2655169	Vlado Janevski & Karolina	t.A.T.u.
274.0	2145441	Cave In	Coheed and Cambria
274.0	2145441	Coheed and Cambria	Pinback
718.0	2110169	Travis	Joy Division
697.0	2145441	Pinback	The Prize Fighter Inferno
228.0	2145441	The Prize Fighter Inferno	Saves The Day
250.0	2145441	Saves The Day	Calexico
268.0	2145441	Calexico	Frou Frou
209.0	2145441	Frou Frou	The Unseen
201.0	2145441	The Unseen	Cake
182.0	2145441	Cake	Cat Power
165.0	2145441	Cat Power	Yo La Tengo
507.0	2145441	Yo La Tengo	The Smiths
339.0	2145441	The Smiths	Peaches
250.0	2145441	Peaches	Cake
8464.0	2146750	My Chemical Romance	Skinny Puppy
512.0	2146750	Skinny Puppy	Zen Café
301.0	2146750	Zen Café	Tehosekoitin
511.0	2146750	Tehosekoitin	Nine Inch Nails
171.0	2146750	Nine Inch Nails	Celldweller
160.0	2146750	Celldweller	Deftones
1193.0	2146750	Deftones	deadstarassembly
130.0	2146750	deadstarassembly	Sara
39261.0	1037434	Oi Va Voi	The Dears
1223.0	2211279	Jay-Z and Linkin Park	Linkin Park
16592.0	2146750	Sara	Covenant
5692.0	1037434	The Dears	Emilíana Torrini
538.0	2211279	Linkin Park	The Chemical Brothers
330.0	2146750	Covenant	Sara
730.0	2146750	Sara	Entwine
2264.0	1037434	Emilíana Torrini	Evil Superstars
1794.0	2146750	Entwine	Iconcrash
3172.0	2211279	The Chemical Brothers	Jay-Z and Linkin Park
1039.0	1037434	Evil Superstars	Queens of the Stone Age
1240.0	2211279	Jay-Z and Linkin Park	Linkin Park
1253.0	2211279	Linkin Park	The Chemical Brothers
3561.0	1037434	Queens of the Stone Age	Gore Slut
4651.0	2146750	Iconcrash	My Chemical Romance
271.0	2146750	My Chemical Romance	Psilodump
180.0	2146750	Psilodump	Deftones
32367.0	2110169	Joy Division	Kings of Leon
310.0	2146750	Deftones	Skinny Puppy
120.0	2110169	Kings of Leon	Beastie Boys
331.0	2146750	Skinny Puppy	The Chemical Brothers
454.0	2110169	Beastie Boys	Don Henley
391.0	2146750	The Chemical Brothers	Nine Inch Nails
3129.0	1037434	Gore Slut	Biosphere
2057.0	2110169	Don Henley	Simon & Garfunkel
336.0	2110169	Simon & Garfunkel	Dusty Springfield
144.0	2110169	Dusty Springfield	Ramses Shaffy
136.0	2110169	Ramses Shaffy	The Monkees
173.0	2110169	The Monkees	Bryan Ferry
234.0	2110169	Bryan Ferry	David A. Stewart & Candy Dulfer
12261.0	2110169	David A. Stewart & Candy Dulfer	Maximilian Hecker
579.0	2110169	Maximilian Hecker	Travis
526.0	2110169	Travis	Maximilian Hecker
796.0	2110169	Maximilian Hecker	The Mars Volta
152.0	2110169	The Mars Volta	Anal Cunt
375.0	2110169	Anal Cunt	Kutschurft
66150.0	1003077	Nokturnal Mortum	Impaled
203.0	2110169	Kutschurft	Liquid Liquid
61010.0	1045745	Silva	Sowelu
326.0	2110169	Liquid Liquid	Basement Jaxx
170.0	1045745	Sowelu	石田燿子
170.0	1045745	石田燿子	Ai
623.0	2110169	Basement Jaxx	Ech Heftag
196.0	2110169	Ech Heftag	Bravehearts
307.0	2110169	Bravehearts	50 Pence
218.0	2110169	50 Pence	Antipop Consortium
216.0	2110169	Antipop Consortium	Bloodhound Gang
233.0	2110169	Bloodhound Gang	Bush
195.0	2110169	Bush	Beastie Boys
1913.0	1045745	Ai	梶浦由記
273.0	2110169	Beastie Boys	Mogwai
291.0	1045745	梶浦由記	鈴木達央
240.0	1045745	鈴木達央	can/goo
232.0	1045745	can/goo	茅原実里
3520.0	1003077	Impaled	Frostmoon
251.0	1045745	茅原実里	奥井雅美
310.0	1045745	奥井雅美	Crystal Kay
291.0	1045745	Crystal Kay	有坂美香
220.0	1045745	有坂美香	UNDER17
2045.0	1003077	Frostmoon	Avulsed
1289.0	1045745	UNDER17	Yuki Kaida
22604.0	1037434	Biosphere	Kaizers Orchestra
1553.0	1045745	Yuki Kaida	Prince of Tennis Musical 2
150.0	1045745	Prince of Tennis Musical 2	Yuki Kaida
1807.0	1065969	Talking Heads	The Mars Volta
1462.0	1037434	Kaizers Orchestra	The Unicorns
66794.0	2197633	Jeff Mangum	Air
2405.0	1003077	Avulsed	Marduk
462.0	2197633	Air	Annie
740.0	1037434	The Unicorns	Red Hot Chili Peppers
421.0	2197633	Annie	The Beatles
6053.0	2110169	Mogwai	Black Dice
580.0	2197633	The Beatles	Ella Fitzgerald
909.0	1037434	Red Hot Chili Peppers	Monza
431.0	2197633	Ella Fitzgerald	The Magnetic Fields
1938.0	1003077	Marduk	Gustav Holst
401.0	2197633	The Magnetic Fields	Pixies
333.0	1003077	Gustav Holst	Nick Cave & The Bad Seeds
581.0	2197633	Pixies	Saves The Day
2426.0	2109883	Cry Sisco!	The House Crew
3258.0	1037434	Monza	Red Hot Chili Peppers
263.0	1037434	Red Hot Chili Peppers	John Frusciante
1804.0	2109883	The House Crew	Doves
3073.0	1003077	Nick Cave & The Bad Seeds	Nick Drake
5209.0	2110169	Black Dice	Airborn Audio
1806.0	1003077	Nick Drake	Birdflesh
7880.0	1045745	Yuki Kaida	YOSHII LOVINSON
251.0	1045745	YOSHII LOVINSON	GACKT
3761.0	1037434	John Frusciante	The Kills
2745.0	2110169	Airborn Audio	Out Hud
134.0	1037434	The Kills	The Concretes
1729.0	1003077	Birdflesh	Hammers of Misfortune
34572.0	2146750	Nine Inch Nails	Turmion Kätilöt
321.0	2146750	Turmion Kätilöt	Nine Inch Nails
191.0	2146750	Nine Inch Nails	Porcupine Tree
2254.0	1045745	GACKT	Candy
1424.0	2110169	Out Hud	Liquid Liquid
361.0	1045745	Candy	GACKT
291.0	1045745	GACKT	Move
551.0	2110169	Liquid Liquid	Out Hud
270.0	1045745	Move	globe
291.0	1045745	globe	Smap
301.0	1045745	Smap	Silva
280.0	1045745	Silva	倉木麻衣
261.0	1045745	倉木麻衣	GACKT
300.0	1045745	GACKT	スピッツ
1696.0	2110169	Out Hud	Liquid Liquid
331.0	1045745	スピッツ	玉置成実
180.0	1045745	玉置成実	コタニキンヤ
68722.0	2145441	Cake	Sia
581.0	1045745	コタニキンヤ	三枝夕夏 IN db
501.0	1045745	三枝夕夏 IN db	安室奈美恵
280.0	1045745	安室奈美恵	MISIA
2654.0	2110169	Liquid Liquid	Die Monitr Batss
1821.0	2110169	Die Monitr Batss	The Mars Volta
10123.0	2146750	Porcupine Tree	Rinneradio
171.0	2146750	Rinneradio	Katatonia
362.0	2146750	Katatonia	Icon of Coil
292.0	2146750	Icon of Coil	The Prodigy
773.0	2146750	The Prodigy	Kotiteollisuus
1465.0	2146750	Kotiteollisuus	Air
721.0	2146750	Air	KMFDM
191.0	2146750	KMFDM	Maj Karma
312.0	2146750	Maj Karma	Modest Mouse
210.0	2146750	Modest Mouse	A Perfect Circle
271.0	2146750	A Perfect Circle	Katatonia
321.0	2146750	Katatonia	Deftones
291.0	2146750	Deftones	Godhead
271.0	2146750	Godhead	A Perfect Circle
514.0	2146750	A Perfect Circle	The Prodigy
242.0	2146750	The Prodigy	Iconcrash
141.0	2146750	Iconcrash	Clint Mansell
531.0	2146750	Clint Mansell	Zen Café
400.0	2146750	Zen Café	Sara
371.0	2146750	Sara	Skinny Puppy
461.0	2146750	Skinny Puppy	Rinneradio
271.0	2146750	Rinneradio	Covenant
47092.0	1037434	The Concretes	The Dears
230.0	2243117	DJ Jurgen	Kate Ryan
221.0	2243117	Kate Ryan	2 Fabiola
331.0	2243117	2 Fabiola	DJ Marc Aurel
321.0	2243117	DJ Marc Aurel	TLD
211.0	2243117	TLD	Dee Dee
221.0	2243117	Dee Dee	Moby
311.0	2243117	Moby	DJ Quicksilver
461.0	2243117	DJ Quicksilver	Jan Vayne
351.0	2243117	Jan Vayne	Kaycee
290.0	2243117	Kaycee	Neo Cortex
391.0	2243117	Neo Cortex	Wavescope
342.0	2243117	Wavescope	Dj Neutron
220.0	2243117	Dj Neutron	Zippora
190.0	2243117	Zippora	Sunclub
211.0	2243117	Sunclub	Svenson
260.0	2243117	Svenson	Bomfunk MC's
271.0	2243117	Bomfunk MC's	System F
200.0	2243117	System F	2 Brothers on the 4th Floor
211.0	2243117	2 Brothers on the 4th Floor	DJ Shog
210.0	2243117	DJ Shog	DHT
341.0	2243117	DHT	Plastic Boy
351.0	2243117	Plastic Boy	Thunderball
46689.0	2110169	The Mars Volta	Airborn Audio
232.0	2110169	Airborn Audio	Belgian Asociality
361.0	2243117	Thunderball	Neo Cortex
361.0	2243117	Neo Cortex	Special D.
645.0	2110169	Belgian Asociality	The Chemical Brothers
271.0	2243117	Special D.	Cygnus X
270.0	2243117	Cygnus X	DJ Sammy
353.0	2110169	The Chemical Brothers	General Malice
221.0	2243117	DJ Sammy	Fiocco
305.0	2110169	General Malice	Terror Squad
220.0	2243117	Fiocco	Push
316.0	2110169	Terror Squad	Daft Punk
225.0	2110169	Daft Punk	Liquid Liquid
389.0	2110169	Liquid Liquid	Grandmaster Flash & Melle Mel
141.0	2110169	Grandmaster Flash & Melle Mel	Mars
374.0	2110169	Mars	James White and The Blacks
166.0	2110169	James White and The Blacks	Lizzy Mercier Descloux
171.0	2110169	Lizzy Mercier Descloux	Lydia Lunch
1705.0	2243117	Push	Blank & Jones
221.0	2243117	Blank & Jones	Zippora
254.0	2110169	Lydia Lunch	Suicide
201.0	2243117	Zippora	DJ Shog
244.0	2110169	Suicide	Teenage Jesus and the Jerks
142.0	2110169	Teenage Jesus and the Jerks	Rosa Yemen
129.0	2110169	Rosa Yemen	Arto/Neto
96277.0	2211279	The Chemical Brothers	Jay-Z and Linkin Park
129.0	2110169	Arto/Neto	Lizzy Mercier Descloux
153.0	2110169	Lizzy Mercier Descloux	James White and The Blacks
183.0	2110169	James White and The Blacks	Lydia Lunch
126.0	2110169	Lydia Lunch	Rosa Yemen
91.0	2110169	Rosa Yemen	Teenage Jesus and the Jerks
133.0	2110169	Teenage Jesus and the Jerks	James Chance & The Contortions
186.0	2110169	James Chance & The Contortions	Arto/Neto
152.0	2110169	Arto/Neto	Teenage Jesus and the Jerks
87.0	2110169	Teenage Jesus and the Jerks	Die Monitr Batss
57486.0	1045745	MISIA	GACKT
542.0	1045745	GACKT	HOME MADE 家族
261.0	1045745	HOME MADE 家族	High And Mighty Color
260.0	1045745	High And Mighty Color	Aki Misato
291.0	1045745	Aki Misato	高取ヒデアキ
281.0	1045745	高取ヒデアキ	Seki Tomokazu & Naozumi Takahashi
270.0	1045745	Seki Tomokazu & Naozumi Takahashi	橋本みゆき
260.0	1045745	橋本みゆき	Yu Asakawa & Houko Kuwashima
261.0	1045745	Yu Asakawa & Houko Kuwashima	高取ヒデアキ
270.0	1045745	高取ヒデアキ	Aki Misato
271.0	1045745	Aki Misato	High And Mighty Color
260.0	1045745	High And Mighty Color	HOME MADE 家族
270.0	1045745	HOME MADE 家族	有坂美香
511.0	1045745	有坂美香	KOTOKO
812.0	1045745	KOTOKO	Kakyusei
250.0	1045745	Kakyusei	Minawo
261.0	1045745	Minawo	保志総一朗
300.0	1045745	保志総一朗	KOTOKO
291.0	1045745	KOTOKO	ソニン
231.0	1045745	ソニン	KOTOKO
260.0	1045745	KOTOKO	光田康典
291.0	1045745	光田康典	KOTOKO
272.0	1045745	KOTOKO	Weiß Kreuz
291.0	1045745	Weiß Kreuz	KOTOKO
240.0	1045745	KOTOKO	ALI PROJECT
271.0	1045745	ALI PROJECT	皆川純子
271.0	1045745	皆川純子	アツミサオリ
240.0	1045745	アツミサオリ	Yu Asakawa & Houko Kuwashima
24275.0	1037434	The Dears	John Frusciante and Josh Klinghoffer
280.0	1045745	Yu Asakawa & Houko Kuwashima	皆川純子
12849.0	2243117	DJ Shog	Madonna
361.0	2243117	Madonna	Chicane
72069.0	1003077	Hammers of Misfortune	Deeds of Flesh
471.0	2243117	Chicane	AC/DC
1027.0	1045745	皆川純子	KOTOKO
470.0	2243117	AC/DC	Ultrasonic
303.0	1045745	KOTOKO	コタニキンヤ
251.0	2243117	Ultrasonic	Natural Born Deejays
301.0	1045745	コタニキンヤ	Deniece Williams
290.0	2243117	Natural Born Deejays	Junk Project
300.0	2243117	Junk Project	Minimalistix
2300.0	1037434	John Frusciante and Josh Klinghoffer	Yo La Tengo
220.0	2243117	Minimalistix	Bryan Adams
221.0	2243117	Bryan Adams	Voggue ft. Di Lara
220.0	2243117	Voggue ft. Di Lara	Kosmonova vs. Fiocco
201.0	2243117	Kosmonova vs. Fiocco	Antiloop
2191.0	1003077	Deeds of Flesh	Pelican
14296.0	2110169	Die Monitr Batss	Hewhocorrupts
220.0	2243117	Antiloop	Skunk Anansie
221.0	2243117	Skunk Anansie	Kurgan
200.0	2243117	Kurgan	Spider Murphy Gang
340.0	2243117	Spider Murphy Gang	Daft Punk
56516.0	2146750	Covenant	HIM
2978.0	1003077	Pelican	Saint Vitus
4692.0	2110169	Hewhocorrupts	Radium
3444.0	2146750	HIM	The Cure
370.0	2110169	Radium	The Speed Freak
398.0	2110169	The Speed Freak	al zeimer
2715.0	1003077	Saint Vitus	Solitude Aeturnus
330.0	2110169	al zeimer	Deadface
7480.0	1045745	Deniece Williams	Ai
326.0	2110169	Deadface	Art Is Anal
296.0	2110169	Art Is Anal	Radium
592.0	1045745	Ai	Asuka
281.0	2110169	Radium	Joshua
334.0	2110169	Joshua	Fist Of Fury
327.0	2110169	Fist Of Fury	Hellfish And Radium
299.0	2110169	Hellfish And Radium	Hardcoholics
1062.0	1045745	Asuka	m-flo
305.0	2110169	Hardcoholics	Maniaks
2435.0	1003077	Solitude Aeturnus	Alienation Mental
316.0	2110169	Maniaks	Hardcoholics
3346.0	2146750	The Cure	Iconcrash
871.0	1045745	m-flo	Ryoutarou Okiayu
671.0	1045745	Ryoutarou Okiayu	W
241.0	1045745	W	久川綾
320.0	1045745	久川綾	関智一
1786.0	1003077	Alienation Mental	Nest
322.0	1045745	関智一	久川綾
141.0	1045745	久川綾	Sowelu
11389.0	1037434	Yo La Tengo	Wilco
2667.0	2146750	Iconcrash	The Cure
3917.0	2110169	Hardcoholics	Venetian Snares
93927.0	2197633	Saves The Day	The Beatles
431.0	2197633	The Beatles	The Postal Service
272.0	2197633	The Postal Service	The Rapture
3477.0	1037434	Wilco	The Clean
221.0	2197633	The Rapture	Turtles
191.0	2197633	Turtles	Beulah
331.0	2197633	Beulah	Built to Spill
221.0	2197633	Built to Spill	Turtles
231.0	2197633	Turtles	The Postal Service
240.0	2197633	The Postal Service	Spoon
3506.0	2110169	Venetian Snares	Autechre
2047.0	1037434	The Clean	Mark Lanegan
1465.0	2197633	Spoon	Death From Above 1979
6169.0	2146750	The Cure	HIM
89110.0	2145441	Sia	Handsome Boy Modeling School
2114.0	2146750	HIM	Nine Inch Nails
297.0	2145441	Handsome Boy Modeling School	Saosin
300.0	2146750	Nine Inch Nails	ribnel
3993.0	2110169	Autechre	Queens of the Stone Age
400.0	2146750	ribnel	Rinneradio
3189.0	2197633	Death From Above 1979	All-Time Quarterback
681.0	2146750	Rinneradio	Sara
360.0	2146750	Sara	Nine Inch Nails
99635.0	2109883	Doves	The House Crew
2819.0	2197633	All-Time Quarterback	...And You Will Know Us by the Trail of Dead
3757.0	2110169	Queens of the Stone Age	Maximilian Hecker
4506.0	2146750	Nine Inch Nails	HIM
1059.0	2146750	HIM	The Cure
3553.0	2110169	Maximilian Hecker	Mogwai
21989.0	1003077	Nest	Korpiklaani
3336.0	1003077	Korpiklaani	Imbolc
1425.0	1003077	Imbolc	Serge Gainsbourg
12646.0	2146750	The Cure	My Chemical Romance
27237.0	1037434	Mark Lanegan	Fennesz
2561.0	1037434	Fennesz	The Doors
2668.0	1037434	The Doors	Pixies
1859.0	1037434	Pixies	Unbelievable Truth
2058.0	1037434	Unbelievable Truth	The Frames
69215.0	2211279	Jay-Z and Linkin Park	Linkin Park
541.0	2211279	Linkin Park	The Chemical Brothers
3740.0	2211279	The Chemical Brothers	Jay-Z and Linkin Park
5936.0	1037434	The Frames	Do Make Say Think
1230.0	2211279	Jay-Z and Linkin Park	Linkin Park
535.0	2211279	Linkin Park	The Chemical Brothers
2574.0	1037434	Do Make Say Think	Yo La Tengo
2312.0	2211279	The Chemical Brothers	Jay-Z and Linkin Park
1225.0	2211279	Jay-Z and Linkin Park	Linkin Park
537.0	2211279	Linkin Park	The Chemical Brothers
43496.0	2109883	The House Crew	Daft Punk
260.0	2109883	Daft Punk	Alter Ego
1150.0	2109883	Alter Ego	Diplo
240.0	2109883	Diplo	Vitalic
3207.0	2211279	The Chemical Brothers	Jay-Z and Linkin Park
620.0	2109883	Vitalic	LFO
240.0	2109883	LFO	The Prodigy
250.0	2109883	The Prodigy	The Go! Team
240.0	2109883	The Go! Team	Gwen Stefani
210.0	2109883	Gwen Stefani	Plus-Tech Squeeze Box
350.0	2109883	Plus-Tech Squeeze Box	Rising High Collective
390.0	2109883	Rising High Collective	LFO
621.0	2109883	LFO	Infiniti
8903.0	1037434	Yo La Tengo	Queens of the Stone Age
2670.0	2109883	Infiniti	The Black Dog
290.0	2109883	The Black Dog	Love Inc.
260.0	2109883	Love Inc.	PJ Harvey
150.0	2109883	PJ Harvey	Erlend Øye
380.0	2109883	Erlend Øye	Peshay
420.0	2109883	Peshay	Sequential
290.0	2109883	Sequential	Diplo
360.0	2109883	Diplo	Jack
4411.0	1037434	Queens of the Stone Age	Afghan Whigs
540.0	2109883	Jack	LFO
270.0	2109883	LFO	Vitalic
310.0	2109883	Vitalic	LFO
320.0	2109883	LFO	Herbert
3125.0	1037434	Afghan Whigs	The Distillers
41511.0	1003077	Serge Gainsbourg	Decapitated
2360.0	1037434	The Distillers	Eels
53344.0	2110169	Mogwai	Maximilian Hecker
865.0	2110169	Maximilian Hecker	Mogwai
3508.0	1003077	Decapitated	Spock's Beard
867.0	2110169	Mogwai	Queens of the Stone Age
341.0	2110169	Queens of the Stone Age	Autechre
107289.0	2290126	Duran Duran	Pizzicato Five
2891.0	1037434	Eels	Low
393.0	2110169	Autechre	Airborn Audio
197.0	2110169	Airborn Audio	Vandal X
246.0	2110169	Vandal X	Tears for Fears
266.0	2110169	Tears for Fears	T. Raumschmiere
167.0	2110169	T. Raumschmiere	Wham!
124.0	2110169	Wham!	Owen Paul
195.0	2110169	Owen Paul	Men at Work
295.0	2110169	Men at Work	Black
2635.0	1003077	Spock's Beard	Vader
175.0	2110169	Black	Belgian Asociality
215.0	2110169	Belgian Asociality	Mogwai
74649.0	1045745	Sowelu	UNDER17
393.0	2110169	Mogwai	Goldie Lookin' Chain
240.0	1045745	UNDER17	鈴木達央
191.0	2110169	Goldie Lookin' Chain	The Cure
271.0	1045745	鈴木達央	久川綾
190.0	1045745	久川綾	石田燿子
392.0	2110169	The Cure	Beastie Boys
171.0	1045745	石田燿子	Ai
214.0	2110169	Beastie Boys	Deftones
240.0	1045745	Ai	can/goo
245.0	2110169	Deftones	Whitney Houston
169.0	2110169	Whitney Houston	Filter
281.0	1045745	can/goo	茅原実里
200.0	1045745	茅原実里	石田燿子
314.0	2110169	Filter	Elvis Costello & The Attractions
160.0	1045745	石田燿子	茅原実里
271.0	2110169	Elvis Costello & The Attractions	The Datsuns
67853.0	2145441	Saosin	Pinback
6771.0	1037434	Low	Echo & the Bunnymen
3474.0	1045745	茅原実里	Sowelu
250.0	1045745	Sowelu	有坂美香
231.0	1045745	有坂美香	UNDER17
1169.0	1037434	Echo & the Bunnymen	The Strokes
270.0	1045745	UNDER17	Asuka
263.0	1037434	The Strokes	Stardust
251.0	1045745	Asuka	Yuki Kaida
7480.0	2145441	Pinback	Saosin
289.0	2145441	Saosin	The Microphones
246.0	2145441	The Microphones	Cursive
191.0	2145441	Cursive	Bonnie Somerville
126.0	2145441	Bonnie Somerville	Poe
81.0	2145441	Poe	Against Me!
201.0	2145441	Against Me!	The Blood Brothers
318.0	2145441	The Blood Brothers	Yo La Tengo
317.0	2145441	Yo La Tengo	Arcade Fire
206.0	2145441	Arcade Fire	John Murphy
109.0	2145441	John Murphy	The Beatles
5672.0	1045745	Yuki Kaida	m-flo
21227.0	2109883	Herbert	The Human League
209.0	2145441	The Beatles	Cave In
253.0	2145441	Cave In	Luis Miguel
451.0	1045745	m-flo	UNDER17
202.0	2145441	Luis Miguel	Selena
360.0	1045745	UNDER17	Heartsdales
331.0	1045745	Heartsdales	Asuka
310.0	1045745	Asuka	鈴木達央
7569.0	1037434	Stardust	Apostle of Hustle
233.0	1045745	鈴木達央	Yuki Kaida
3764.0	2145441	Selena	Fey
192.0	2145441	Fey	Belvedere
191.0	2145441	Belvedere	Blue States
279.0	2145441	Blue States	Coheed and Cambria
721.0	2145441	Coheed and Cambria	Selena
4448.0	1045745	Yuki Kaida	梶浦由記
231.0	1045745	梶浦由記	w-inds.
956.0	2145441	Selena	Coheed and Cambria
286.0	2145441	Coheed and Cambria	The Innocence Mission
286.0	2145441	The Innocence Mission	Poe
306.0	2145441	Poe	Calexico
251.0	2145441	Calexico	The Murder City Devils
208.0	2145441	The Murder City Devils	Seu Jorge
168.0	2145441	Seu Jorge	Link 80
176.0	2145441	Link 80	Sea Ray
217.0	2145441	Sea Ray	Elysian Fields
264.0	2145441	Elysian Fields	The Blood Brothers
237.0	2145441	The Blood Brothers	of Montreal
304.0	2145441	of Montreal	Nerf Herder
275.0	2145441	Nerf Herder	Coheed and Cambria
185.0	2145441	Coheed and Cambria	Jedi Mind Tricks
19847.0	2110169	The Datsuns	Why?
