33.0	27.0	182841	214547600	21482021	214531961
53.0	54.0	159602	214548885	21454245	214602386
21.0	22.0	270491	214531612	21460238	214601186
42.0	133.0	396124	214687899	21482973	214531517
27.0	25.0	182841	214820218	21453196	214820218
25.0	9.0	182841	214531961	21482021	214674577
67.0	63.0	240599	214601452	21471232	214555237
54.0	55.0	159602	214542452	21460238	214542452
96.0	16.0	208798	214716973	21471700	214716973
190.0	245.0	185089	214819430	21481976	214819760
55.0	22.0	159602	214602386	21454245	214702597
52.0	141.0	274958	214641131	21458739	214540599
16.0	54.0	208798	214717007	21471697	214686860
245.0	50.0	185089	214819762	21481976	214743335
63.0	98.0	240599	214712323	21455523	214685880
22.0	131.0	270491	214602386	21460118	214512467
224.0	424.0	33388	214697741	21457510	214677547
54.0	42.0	208798	214716973	21468686	214744535
92.0	162.0	100437	214821367	21466859	214680356
50.0	32.0	185089	214819760	21474333	214684843
131.0	61.0	270491	214601186	21451246	214829679
424.0	80.0	33388	214575103	21467754	214561991
61.0	39.0	270491	214512467	21482967	214829687
42.0	92.0	208798	214686860	21474453	214687852
92.0	11.0	208798	214744535	21468785	214748336
36.0	266.0	316813	214559004	21482021	214748285
11.0	10.0	208798	214687852	21474833	214717562
162.0	129.0	100437	214668596	21468035	214744530
27.0	42.0	193068	214820233	21482026	214820233
98.0	185.0	240599	214555237	21468588	214680727
30.0	56.0	60172	214840599	21483576	214684513
42.0	26.0	193068	214820261	21482023	214820392
25.0	618.0	159229	214826810	21482670	214820261
80.0	107.0	33388	214677547	21456199	214696415
254.0	292.0	445146	214709728	21469698	214585680
10.0	75.0	208798	214748336	21471756	214820396
70.0	80.0	178789	214835437	21471700	214717005
80.0	16.0	178789	214717007	21471700	214716928
107.0	50.0	33388	214561991	21469641	214716930
20.0	67.0	311873	214587384	21483255	214821024
50.0	272.0	479573	214821030	21470646	214646169
75.0	86.0	208798	214717562	21482039	214553565
67.0	52.0	311873	214832557	21482102	214821020
16.0	90.0	178789	214717005	21471692	214716992
86.0	30.0	208798	214820396	21455356	214668185
30.0	8.0	208798	214553565	21466818	214826623
33.0	131.0	185732	214554519	21456150	214821028
292.0	165.0	445146	214696980	21458568	214709728
8.0	58.0	208798	214668185	21482662	214711952
58.0	10.0	208798	214826623	21471195	214690845
84.0	237.0	479808	214586983	21463937	214508497
10.0	23.0	208798	214711952	21469084	214601233
14.0	474.0	197521	214717007	21471698	214554358
336.0	93.0	305909	214708436	21482044	214821275
90.0	120.0	178789	214716928	21471699	214835435
237.0	25.0	479808	214639372	21450849	214639372
131.0	105.0	185732	214561500	21482102	214561502
474.0	17.0	197521	214716982	21455435	214716982
129.0	303.0	100437	214680356	21474453	214680356
23.0	34.0	208798	214690845	21460123	214820392
303.0	22.0	100437	214744530	21468035	214668596
120.0	61.0	178789	214716992	21483543	214587598
17.0	87.0	197521	214554358	21471698	214717867
10.0	43.0	212317	214838244	21481173	214535010
347.0	189.0	107067	214820237	21470379	214601462
165.0	223.0	445146	214585680	21470972	214694222
87.0	58.0	197521	214716982	21471786	214716984
43.0	39.0	212317	214811739	21453501	214536187
39.0	6.0	212317	214535010	21453618	214650635
93.0	176.0	305909	214820441	21482127	214820842
6.0	11.0	212317	214536187	21465063	214819427
58.0	21.0	197521	214717867	21471698	214716982
33.0	22.0	393272	214832557	21483255	214832557
105.0	205.0	185732	214821028	21456150	214820231
11.0	67.0	212317	214650635	21481942	214701797
37.0	35.0	184028	214568124	21456812	214568117
82.0	350.0	34353	214819378	21481946	214826844
35.0	29.0	184028	214568122	21456811	214708271
59.0	20.0	289408	214832559	21471822	214832557
162.0	66.0	444369	214821290	21483931	214826705
29.0	23.0	184028	214568117	21470827	214708280
67.0	61.0	212317	214819427	21470179	214645871
119.0	170.0	196866	214820400	21474833	214601233
66.0	32.0	444369	214839311	21482670	214684513
381.0	129.0	78673	214602315	21484076	214696708
23.0	36.0	184028	214708271	21470828	214714762
61.0	42.0	212317	214701797	21464587	214589278
42.0	28.0	212317	214645871	21458927	214718276
76.0	149.0	74038	214833802	21484037	214709685
28.0	14.0	212317	214589278	21471827	214840762
34.0	406.0	208798	214601233	21482039	214686860
14.0	44.0	212317	214718276	21484076	214706113
149.0	51.0	74038	214840378	21470968	214829737
9.0	113.0	293141	214717085	21482687	214821399
95.0	19.0	347517	214774685	21454059	214677997
48.0	54.0	151769	214708436	21482882	214836137
51.0	58.0	74038	214709685	21482973	214709634
44.0	74.0	212317	214840762	21470611	214674662
74.0	0.0	212317	214706113	21467466	214674665
19.0	72.0	347517	214540597	21467799	214696772
30.0	29.0	165916	214716930	21471693	214716935
305.0	1577.0	446691	214826608	21482670	214716907
0.0	65.0	212317	214674662	21467466	214826724
65.0	2.0	212317	214674665	21482672	214826747
32.0	252.0	444369	214826705	21468451	214821290
2.0	8.0	212317	214826724	21482674	214589705
91.0	15.0	56233	214819721	21482038	214819719
8.0	5.0	212317	214826747	21458970	214589707
1577.0	16.0	446691	214826700	21471690	214819552
16.0	4.0	446691	214716907	21481955	214819547
5.0	5.0	212317	214589705	21458970	214551793
5.0	4.0	212317	214589707	21455179	214539236
129.0	262.0	78673	214840762	21469670	214584939
25.0	42.0	281484	214708277	21470964	214695553
427.0	13.0	186596	214819721	21469694	214680722
4.0	9.0	212317	214551793	21453923	214539150
29.0	51.0	165916	214716932	21471693	214533022
42.0	15.0	281484	214709640	21469555	214568111
4.0	32.0	446691	214819552	21481954	214821277
176.0	455.0	305909	214821275	21482084	214827020
15.0	15.0	281484	214695553	21456811	214708271
13.0	30.0	186596	214696948	21468072	214574670
15.0	15.0	281484	214568111	21470827	214708280
85.0	23.0	202063	214639115	21463911	214819755
30.0	23.0	186596	214680722	21457467	214748336
15.0	26.0	281484	214708271	21470828	214568117
262.0	84.0	78673	214696708	21458493	214821277
166.0	89.0	125414	214587898	21458789	214509519
9.0	86.0	212317	214539236	21453915	214509125
86.0	1.0	212317	214539150	21450912	214533371
53.0	44.0	300367	214509000	21455570	214658353
1.0	13.0	212317	214509125	21453337	214509127
167.0	226.0	306892	214843905	21484242	214842577
170.0	403.0	196866	214748336	21460123	214819721
84.0	50.0	78673	214584939	21482127	214584939
13.0	46.0	212317	214533371	21450912	214674665
46.0	3.0	212317	214509127	21467466	214674697
3.0	0.0	212317	214674665	21467469	214674701
17.0	24.0	350218	214589278	21471827	214842375
67.0	106.0	382222	214819719	21482683	214586923
50.0	9.0	182518	214821028	21455451	214577732
50.0	49.0	78673	214821277	21458493	214821277
0.0	52.0	212317	214674697	21467470	214828867
49.0	26.0	78673	214584939	21482127	214748340
50.0	62.0	26218	214820938	21482020	214709634
85.0	650.0	48863	214717839	21458730	214612695
44.0	193.0	300367	214555704	21465835	214820842
225.0	1.0	268556	214697362	21469784	214697402
24.0	173.0	350218	214718276	21484237	214589278
1.0	35.0	268556	214697842	21469740	214697195
193.0	77.0	300367	214658353	21482084	214743350
252.0	389.0	444369	214684513	21482129	214716984
403.0	295.0	196866	214601233	21481972	214667912
124.0	22.0	461206	214587915	21458789	214601040
40.0	71.0	415821	214533026	21468451	214839373
650.0	167.0	48863	214587305	21461269	214677688
13.0	204.0	156837	214585397	21482023	214821277
84.0	73.0	472707	214561477	21482682	214677688
58.0	211.0	109611	214820392	21458569	214716667
103.0	102.0	169283	214680356	21468451	214702794
30.0	46.0	304611	214819612	21460106	214704292
11.0	38.0	276963	214832696	21471227	214832660
211.0	59.0	109611	214585695	21471666	214819376
85.0	4.0	370769	214684513	21460281	214839369
102.0	39.0	169283	214684513	21470279	214642775
4.0	7.0	370769	214602817	21483936	214613925
46.0	48.0	304611	214601060	21470429	214827032
116.0	60.0	60224	214821026	21470643	214706460
39.0	47.0	169283	214702794	21464277	214555237
35.0	112.0	352029	214821277	21482680	214725508
120.0	14.0	29096	214585100	21458480	214509830
39.0	50.0	214311	214828867	21471726	214826585
264.0	41.0	227446	214691229	21469135	214691229
53.0	40.0	455076	214829312	21460145	214712323
204.0	173.0	156837	214820231	21482127	214821292
59.0	109.0	109611	214716667	21481937	214690845
173.0	18.0	156837	214821277	21482129	214821277
41.0	36.0	227446	214691351	21469122	214843524
78.0	62.0	44669	214821017	21471816	214832559
112.0	74.0	352029	214826801	21472550	214717860
13.0	36.0	475279	214820345	21482038	214819378
14.0	79.0	29096	214584808	21450983	214717318
62.0	485.0	26218	214820201	21470963	214709690
59.0	74.0	5036	214587915	21453066	214701354
36.0	24.0	475279	214820385	21481937	214819719
74.0	99.0	374869	214821026	21470643	214819380
21.0	35.0	202421	214538574	21453857	214538574
74.0	41.0	352029	214725508	21471786	214819736
24.0	22.0	475279	214819378	21481971	214819380
79.0	43.0	29096	214509830	21471731	214585100
55.0	56.0	361666	214691458	21469127	214843372
36.0	26.0	11813	214551922	21455192	214551922
22.0	23.0	475279	214819719	21481938	214819550
25.0	23.0	153132	214601233	21481971	214819380
23.0	14.0	475279	214819380	21481955	214821017
39.0	129.0	71367	214826606	21482671	214664919
23.0	17.0	153132	214819719	21481938	214820345
109.0	133.0	109611	214819376	21469084	214698785
75.0	58.0	437043	214696897	21481955	214820394
17.0	23.0	153132	214819380	21482034	214791688
23.0	759.0	186596	214574670	21474833	214606980
36.0	102.0	171086	214821020	21482102	214819427
133.0	68.0	109611	214690845	21469878	214678989
129.0	87.0	71367	214826715	21466491	214826625
1405.0	523.0	389944	214582942	21471086	214582942
102.0	22.0	171086	214821024	21481942	214650635
58.0	64.0	437043	214819552	21482039	214820454
232.0	79.0	306922	214716926	21455178	214746339
87.0	20.0	71367	214664919	21482662	214664919
44.0	213.0	240296	214838503	21460104	214709587
38.0	250.0	297741	214833802	21482690	214716980
22.0	22.0	171086	214819427	21465063	214819427
22.0	11.0	171086	214650635	21481942	214668249
11.0	23.0	171086	214819427	21466824	214650626
63.0	172.0	211898	214587915	21458791	214700428
23.0	8.0	171086	214668249	21465062	214582200
32.0	184.0	245852	214821024	21481954	214820192
86.0	29.0	18834	214819719	21471816	214832559
8.0	25.0	171086	214650626	21458220	214650626
25.0	10.0	171086	214582200	21465062	214819427
232.0	151.0	409796	214711078	21470404	214819468
82.0	85.0	357944	214828867	21482137	214717888
14.0	211.0	475279	214819550	21482101	214819719
79.0	126.0	306922	214551780	21474633	214712107
40.0	104.0	268373	214827035	21483255	214587915
54.0	100.0	372872	214533755	21468047	214533761
104.0	11.0	268373	214832557	21458791	214587917
166.0	2.0	309098	214819721	21481938	214819464
211.0	37.0	475279	214821017	21481971	214819385
11.0	17.0	268373	214587915	21458791	214700484
85.0	13.0	268542	214567410	21456740	214641967
618.0	1888.0	159229	214826705	21482026	214710150
85.0	109.0	357944	214821371	21471788	214833731
37.0	89.0	475279	214819719	21481938	214821037
44.0	44.0	86367	214554358	21481946	214716977
1888.0	73.0	159229	214820261	21471015	214602294
109.0	24.0	357944	214717888	21483373	214832615
159.0	304.0	494924	214832559	21483255	214826955
24.0	24.0	357944	214833731	21483261	214832295
97.0	20.0	71042	214832559	21482102	214718160
89.0	33.0	475279	214819385	21482103	214820814
151.0	164.0	409796	214704047	21481946	214586711
1014.0	173.0	453861	214545864	21483255	214545853
27.0	241.0	318688	214712006	21471205	214677429
22.0	64.0	350729	214555237	21470271	214555237
73.0	43.0	159229	214710150	21460229	214644637
232.0	46.0	338421	214586711	21453302	214586711
100.0	167.0	372872	214680478	21453376	214533755
173.0	39.0	453861	214832557	21454585	214545862
20.0	44.0	71042	214821024	21471816	214587384
64.0	44.0	350729	214702715	21455523	214702719
23.0	393.0	153132	214820345	21479168	214826897
43.0	47.0	159229	214602294	21464463	214710155
24.0	69.0	357944	214832615	21483229	214657862
167.0	37.0	372872	214533761	21453375	214680478
47.0	22.0	159229	214644637	21471015	214644628
44.0	38.0	350729	214555237	21470271	214642775
178.0	74.0	365538	214712107	21465838	214509555
241.0	86.0	318688	214712053	21467742	214832559
32.0	24.0	469733	214821290	21482127	214821292
99.0	532.0	374869	214706432	21481938	214684734
71.0	94.0	95266	214718220	21471788	214832559
133.0	171.0	340109	214667912	21474833	214601233
38.0	28.0	350729	214702719	21464277	214555237
74.0	35.0	365538	214658385	21450955	214509600
63.0	131.0	120238	214835317	21470275	214511070
164.0	130.0	409796	214819468	21458671	214836185
86.0	63.0	318688	214677429	21483255	214832557
130.0	28.0	409796	214586711	21483618	214836182
53.0	70.0	322014	214826810	21482129	214840378
30.0	100.0	137404	214718377	21458041	214718377
24.0	93.0	469733	214821277	21482129	214535621
10.0	373.0	171086	214650626	21481942	214838503
28.0	39.0	409796	214836185	21483618	214559799
31.0	94.0	91619	214718160	21482102	214710131
976.0	65.0	334832	214821030	21482102	214577732
54.0	21.0	229746	214561502	21482101	214819552
57.0	127.0	494354	214820441	21482670	214820441
95.0	2874.0	301049	214706432	21471788	214829312
182.0	1.0	57394	214685150	21458492	214587384
1.0	6.0	57394	214584920	21458738	214821024
70.0	92.0	322014	214821290	21484037	214820842
3.0	16.0	407496	214701309	21470290	214718158
93.0	88.0	469733	214821292	21453562	214820261
14.0	21.0	188369	214650598	21455801	214560587
268.0	39.0	295714	214586711	21468416	214612920
373.0	95.0	171086	214819427	21483850	214712107
21.0	17.0	188369	214558014	21456058	214676962
69.0	235.0	357944	214832295	21465786	214820441
88.0	24.0	469733	214535621	21482026	214820233
2874.0	85.0	301049	214717888	21482931	214820842
94.0	209.0	95266	214717888	21483255	214826801
107.0	123.0	209753	214667912	21482044	214820842
171.0	245.0	340109	214748336	21460123	214820400
29.0	25.0	324246	214644536	21458781	214516065
24.0	55.0	469733	214820261	21482023	214826606
85.0	53.0	301049	214829312	21482084	214702749
244.0	145.0	476507	214821011	21474453	214586610
19.0	43.0	472504	214829282	21481955	214587384
65.0	265.0	115038	214532070	21482680	214717095
52.0	19.0	3991	214579400	21482680	214532070
55.0	39.0	348772	214842583	21484087	214840862
53.0	82.0	301049	214820842	21470274	214709653
45.0	130.0	208637	214717867	21471698	214716965
363.0	252.0	423046	214821024	21455193	214678012
39.0	26.0	348772	214840877	21484086	214840854
252.0	18.0	423046	214551930	21467801	214702693
145.0	62.0	476507	214744530	21458661	214538439
26.0	23.0	348772	214840862	21484085	214840800
88.0	40.0	441048	214571420	21455928	214571420
62.0	19.0	476507	214586610	21453843	214744530
61.0	124.0	298706	214840483	21469139	214832653
67.0	149.0	333052	214554519	21482137	214556840
148.0	68.0	420504	214832565	21453644	214835072
26.0	32.0	91822	214819385	21481947	214820938
130.0	74.0	208637	214716982	21471696	214716982
68.0	18.0	420504	214536440	21483507	214587431
23.0	48.0	348772	214840854	21484080	214843689
74.0	25.0	208637	214716965	21471698	214717003
245.0	198.0	340109	214601233	21482040	214553555
18.0	34.0	420504	214835072	21458743	214536440
48.0	42.0	348772	214840800	21484368	214840766
22.0	3.0	375718	214826608	21482680	214826608
58.0	516.0	242257	214820814	21482021	214691293
42.0	8.0	348772	214843689	21484076	214840775
25.0	50.0	208637	214716982	21471700	214716984
50.0	24.0	208637	214717003	21471698	214832657
18.0	154.0	423046	214678012	21470269	214586857
95.0	100.0	235129	214743350	21459664	214828867
516.0	58.0	242257	214820218	21469129	214691390
85.0	236.0	228768	214579400	21483810	214636498
24.0	53.0	208637	214716984	21483265	214716997
16.0	34.0	436352	214821024	21483255	214821024
43.0	262.0	472504	214819552	21458738	214535621
34.0	9.0	436352	214832557	21482102	214718160
3.0	116.0	375718	214826801	21482660	214550531
6.0	479.0	57394	214587384	21482102	214539202
51.0	30.0	233208	214587549	21453690	214509071
119.0	27.0	394883	214839373	21460282	214594599
26.0	251.0	244864	214595062	21466862	214712790
2231.0	46.0	110544	214826810	21455684	214709996
53.0	48.0	208637	214832657	21471699	214716928
124.0	33.0	386941	214716973	21471693	214716973
236.0	64.0	228768	214838100	21463649	214636389
48.0	27.0	208637	214716997	21471692	214832653
37.0	140.0	283193	214828867	21471726	214743350
27.0	51.0	394883	214602827	21459459	214594637
8.0	198.0	348772	214840766	21484077	214840800
138.0	40.0	370353	214512425	21460167	214601672
479.0	107.0	57394	214821024	21453920	214589711
69.0	88.0	41117	214819577	21482139	214717880
0.0	73.0	151607	214819526	21481953	214821030
22.0	217.0	350123	214601462	21454612	214579400
107.0	35.0	57394	214539202	21458971	214539112
35.0	3.0	57394	214589711	21453911	214539148
136.0	110.0	141973	214699262	21470502	214699260
480.0	97.0	129887	214826833	21482139	214832559
390.0	266.0	146519	214833802	21457695	214697805
3.0	55.0	57394	214539112	21453914	214589705
77.0	615.0	488574	214508497	21458698	214639372
55.0	10.0	57394	214539148	21458970	214584920
34.0	51.0	399867	214718377	21482137	214819385
251.0	209.0	244864	214668622	21471279	214639260
110.0	73.0	141973	214705020	21469926	214705020
30.0	228.0	233208	214536907	21450907	214836752
27.0	547.0	93359	214819547	21482928	214835728
155.0	156.0	254903	214717247	21482138	214829312
209.0	57.0	244864	214712790	21463926	214595038
615.0	95.0	488574	214586983	21463937	214509054
73.0	81.0	141973	214699260	21470502	214699262
95.0	18.0	488574	214639372	21450905	214842296
154.0	431.0	423046	214702693	21458685	214538002
26.0	25.0	48214	214820385	21482695	214579839
228.0	122.0	233208	214509071	21483675	214832730
1035.0	67.0	107748	214819547	21482660	214826705
198.0	307.0	348772	214840775	21484080	214840822
25.0	33.0	48214	214826953	21457983	214582370
244.0	330.0	442798	214746339	21483810	214820842
18.0	95.0	488574	214509054	21484229	214589278
22.0	39.0	49488	214829285	21482670	214587167
138.0	71.0	84108	214821013	21467463	214674626
307.0	96.0	348772	214840800	21484082	214717562
11.0	18.0	144803	214821024	21471816	214821017
76.0	17.0	468501	214586923	21471700	214586923
71.0	33.0	84108	214674637	21467462	214674695
113.0	2501.0	293141	214826874	21482139	214595150
31.0	55.0	230954	214821026	21483255	214832557
547.0	274.0	93359	214829282	21483572	214835724
96.0	38.0	348772	214840822	21471756	214748336
95.0	105.0	488574	214842296	21458927	214589257
274.0	19.0	93359	214835728	21483572	214835895
82.0	811.0	301049	214702749	21470965	214594678
120.0	232.0	468213	214828987	21471612	214554793
38.0	49.0	348772	214717562	21474833	214706102
28.0	97.0	223987	214819721	21460123	214718169
32.0	2395.0	446691	214819547	21482127	214716973
19.0	42.0	93359	214835724	21483589	214835724
18.0	86.0	144803	214718160	21482101	214702877
48.0	31.0	145157	214545932	21454593	214702826
98.0	14.0	338404	214582952	21481938	214819378
81.0	272.0	141973	214705020	21469926	214699310
100.0	668.0	235129	214596647	21482886	214712385
811.0	48.0	301049	214709653	21459467	214821272
49.0	34.0	348772	214748336	21470610	214819430
14.0	27.0	338404	214819380	21481937	214748336
97.0	46.0	223987	214601233	21471816	214821017
31.0	48.0	145157	214545935	21470282	214702828
28.0	29.0	141074	214695425	21467467	214820261
668.0	47.0	235129	214828867	21471238	214836716
46.0	31.0	223987	214718169	21482101	214832559
48.0	84.0	279847	214821017	21481955	214748336
257.0	96.0	302612	214629360	21462935	214609357
34.0	65.0	348772	214706102	21481943	214819385
26.0	121.0	251203	214821026	21482102	214706432
55.0	160.0	230954	214832559	21483255	214716984
431.0	334.0	423046	214586857	21453800	214832692
107.0	74.0	34974	214586983	21482103	214717007
47.0	65.0	235129	214712385	21483671	214582567
96.0	46.0	302612	214629358	21460935	214639573
9.0	727.0	436352	214821024	21471816	214832557
84.0	65.0	279847	214819550	21474833	214819472
51.0	106.0	138944	214836791	21482025	214717312
62.0	32.0	89686	214717007	21471700	214832655
2501.0	223.0	293141	214821399	21459515	214579775
46.0	31.0	302612	214609357	21463957	214639871
27.0	41.0	103231	214821015	21467448	214718203
67.0	359.0	107748	214826608	21482670	214826897
727.0	33.0	436352	214718160	21483255	214819552
121.0	81.0	251203	214821028	21470643	214577732
63.0	68.0	230329	214718160	21482102	214718160
98.0	1.0	137962	214545935	21455257	214552498
2395.0	194.0	446691	214821277	21471697	214716971
72.0	44.0	17061	214826810	21482670	214826801
123.0	55.0	13531	214838100	21453501	214581761
39.0	43.0	255493	214530665	21453562	214820261
53.0	94.0	428792	214685422	21468578	214587292
67.0	6.0	315026	214820201	21482022	214820201
6.0	7.0	315026	214820225	21482020	214706441
44.0	39.0	473512	214819535	21482101	214821017
359.0	63.0	107748	214826705	21482689	214821290
7.0	31.0	315026	214820201	21470644	214763465
1.0	60.0	137962	214552575	21455249	214552607
19.0	96.0	23709	214612901	21458970	214539202
33.0	77.0	436352	214832557	21481955	214821386
69.0	8.0	214258	214819721	21481971	214819721
91.0	59.0	179627	214821037	21482137	214821380
60.0	36.0	137962	214552498	21455260	214552498
80.0	24.0	64146	214821028	21470643	214706460
163.0	19.0	269784	214714717	21455053	214677875
44.0	105.0	17061	214826700	21482680	214820842
43.0	103.0	255493	214535621	21482026	214684513
77.0	64.0	436352	214819552	21482138	214826889
223.0	150.0	293141	214595150	21457977	214645871
103.0	17.0	255493	214820261	21468451	214820261
133.0	172.0	356617	214717007	21483265	214717007
334.0	228.0	423046	214538002	21483269	214686043
28.0	27.0	222107	214512431	21464474	214554296
172.0	37.0	356617	214832657	21471700	214717003
33.0	434.0	84108	214674626	21467469	214821024
27.0	33.0	222107	214644740	21455429	214709970
94.0	195.0	428792	214685784	21458729	214685782
434.0	33.0	84108	214674695	21482102	214567005
39.0	1401.0	295714	214684160	21461292	214551626
33.0	14.0	84108	214821024	21456700	214690843
41.0	255.0	103231	214674487	21471820	214821397
8.0	177.0	214258	214819719	21481972	214826606
228.0	115.0	423046	214832692	21468604	214705644
33.0	63.0	222107	214554296	21470997	214530506
37.0	440.0	267093	214601197	21453774	214601197
440.0	7.0	267093	214537747	21460119	214537747
382.0	32.0	312633	214821397	21462942	214707842
319.0	37.0	460448	214711682	21484087	214843449
39.0	41.0	74013	214594678	21484100	214537967
189.0	278.0	475814	214531907	21454609	214555378
64.0	189.0	436352	214821386	21482688	214716982
441.0	146.0	371978	214601197	21450900	214509041
267.0	143.0	152713	214587384	21464578	214602352
195.0	120.0	428792	214587292	21468578	214839740
32.0	22.0	9207	214820192	21482973	214820240
46.0	95.0	447834	214748336	21481946	214820938
146.0	13.0	371978	214509007	21450904	214509007
32.0	48.0	312633	214629429	21470784	214668517
24.0	248.0	64146	214706432	21470646	214561502
17.0	226.0	255493	214684513	21482026	214820233
90.0	580.0	423417	214535621	21482084	214829257
0.0	53.0	314452	214716975	21471700	214716975
94.0	46.0	143632	214821022	21482101	214554510
26.0	72.0	315794	214717007	21471700	214717007
143.0	55.0	152713	214645787	21460235	214585644
120.0	53.0	428792	214685782	21483974	214840584
72.0	13.0	315794	214717005	21471700	214717005
48.0	46.0	312633	214707842	21466851	214639882
226.0	29.0	255493	214820261	21482023	214820261
13.0	6.0	315794	214717007	21471700	214716926
25.0	22.0	347853	214696434	21451242	214587915
114.0	58.0	121013	214821011	21469530	214695309
41.0	108.0	74013	214841006	21453796	214587915
189.0	101.0	436352	214826889	21471698	214826807
49.0	58.0	64988	214544422	21453461	214677457
36.0	96.0	366322	214800268	21472553	214612730
53.0	108.0	14217	214820842	21482680	214820842
55.0	57.0	152713	214602352	21458564	214707945
57.0	4.0	152713	214585644	21470794	214560622
60.0	51.0	183121	214748336	21482670	214821292
