810.0	410.0	2146750	Nine Inch Nails	The Chemical Brother	Godhead
410.0	310.0	2146750	The Chemical Brothers	Godhea	Nine Inch Nails
452.0	1830.0	2145441	Grandmaster Flash and the Furious Five	The Corr	Ben E. King
1830.0	215.0	2145441	The Corrs	Ben E. Kin	Elysian Fields
310.0	560.0	2146750	Godhead	Nine Inch Nail	My Chemical Romance
215.0	639.0	2145441	Ben E. King	Elysian Field	The Beatles
1182.0	6199.0	2110169	Black Strobe	Moving Unit	Joy Division
6199.0	1021.0	2110169	Moving Units	Joy Divisio	Bush
1021.0	264.0	2110169	Joy Division	Bus	Travis
639.0	2665.0	2145441	Elysian Fields	The Beatle	Cave In
0.0	0.0	2655169	50 Cent ft .Beyonce & Bounty Killer	Adrian Gahx	Aleksandra Pileva
0.0	0.0	2655169	Adrian Gahxa	Aleksandra Pilev	Black Eyed Peas
0.0	0.0	2655169	Aleksandra Pileva	Black Eyed Pea	Britney Spears
0.0	0.0	2655169	Black Eyed Peas	Britney Spear	Coldplay
0.0	0.0	2655169	Britney Spears	Coldpla	Daniel Bedengfield
0.0	0.0	2655169	Coldplay	Daniel Bedengfiel	Despina Vandi
0.0	0.0	2655169	Daniel Bedengfield	Despina Vand	Dido
0.0	0.0	2655169	Despina Vandi	Did	Eamon
0.0	0.0	2655169	Dido	Eamo	Elena Paparizou
0.0	0.0	2655169	Eamon	Elena Paparizo	Elena Risteska
0.0	0.0	2655169	Elena Paparizou	Elena Ristesk	Elya
0.0	0.0	2655169	Elena Risteska	Ely	Faithless
0.0	0.0	2655169	Elya	Faithles	Franz Ferdinand
0.0	0.0	2655169	Faithless	Franz Ferdinan	Gorillaz
0.0	0.0	2655169	Franz Ferdinand	Gorilla	Green Day
0.0	0.0	2655169	Gorillaz	Green Da	Gwen Stefani
0.0	0.0	2655169	Green Day	Gwen Stefan	Helena Paparizou
0.0	0.0	2655169	Gwen Stefani	Helena Paparizo	Jennifer Lopez
0.0	0.0	2655169	Helena Paparizou	Jennifer Lope	Jessica Simpson
0.0	0.0	2655169	Jennifer Lopez	Jessica Simpso	Julia Savicheva
0.0	0.0	2655169	Jessica Simpson	Julia Savichev	Justin Timberlake
0.0	0.0	2655169	Julia Savicheva	Justin Timberlak	Kanye West
0.0	0.0	2655169	Justin Timberlake	Kanye Wes	Karolina
0.0	0.0	2655169	Kanye West	Karolin	Kelis
0.0	0.0	2655169	Karolina	Keli	Kelly Clarkson
0.0	0.0	2655169	Kelis	Kelly Clarkso	Lil Jon
0.0	0.0	2655169	Kelly Clarkson	Lil Jo	Madonna
0.0	0.0	2655169	Lil Jon	Madonn	Mariah Carey
0.0	0.0	2655169	Madonna	Mariah Care	Maroon 5
0.0	0.0	2655169	Mariah Carey	Maroon 	Narcotic Thrust
0.0	0.0	2655169	Maroon 5	Narcotic Thrus	Natasha Thomas
0.0	0.0	2655169	Narcotic Thrust	Natasha Thoma	Nelly Feat Jaheim
0.0	0.0	2655169	Natasha Thomas	Nelly Feat Jahei	Ricky Martin
0.0	0.0	2655169	Nelly Feat Jaheim	Ricky Marti	Rihanna
0.0	0.0	2655169	Ricky Martin	Rihann	Shakira
0.0	0.0	2655169	Rihanna	Shakir	The Rasmus
0.0	0.0	2655169	Shakira	The Rasmu	Toše Proeski
0.0	0.0	2655169	The Rasmus	Toše Proesk	Travis
0.0	0.0	2655169	Toše Proeski	Travi	Trevor Horn & Yiannis Kotsiras Feat. Tarkan
0.0	0.0	2655169	Travis	Trevor Horn & Yiannis Kotsiras Feat. Tarka	U2
0.0	0.0	2655169	Trevor Horn & Yiannis Kotsiras Feat. Tarkan	U	Vlado Janevski & Karolina
0.0	0.0	2655169	U2	Vlado Janevski & Karolin	t.A.T.u.
2665.0	274.0	2145441	The Beatles	Cave I	Coheed and Cambria
274.0	274.0	2145441	Cave In	Coheed and Cambri	Pinback
264.0	718.0	2110169	Bush	Travi	Joy Division
274.0	697.0	2145441	Coheed and Cambria	Pinbac	The Prize Fighter Inferno
697.0	228.0	2145441	Pinback	The Prize Fighter Infern	Saves The Day
228.0	250.0	2145441	The Prize Fighter Inferno	Saves The Da	Calexico
250.0	268.0	2145441	Saves The Day	Calexic	Frou Frou
268.0	209.0	2145441	Calexico	Frou Fro	The Unseen
209.0	201.0	2145441	Frou Frou	The Unsee	Cake
201.0	182.0	2145441	The Unseen	Cak	Cat Power
182.0	165.0	2145441	Cake	Cat Powe	Yo La Tengo
165.0	507.0	2145441	Cat Power	Yo La Teng	The Smiths
507.0	339.0	2145441	Yo La Tengo	The Smith	Peaches
339.0	250.0	2145441	The Smiths	Peache	Cake
560.0	8464.0	2146750	Nine Inch Nails	My Chemical Romanc	Skinny Puppy
8464.0	512.0	2146750	My Chemical Romance	Skinny Pupp	Zen Café
512.0	301.0	2146750	Skinny Puppy	Zen Caf�	Tehosekoitin
301.0	511.0	2146750	Zen Café	Tehosekoiti	Nine Inch Nails
511.0	171.0	2146750	Tehosekoitin	Nine Inch Nail	Celldweller
171.0	160.0	2146750	Nine Inch Nails	Celldwelle	Deftones
160.0	1193.0	2146750	Celldweller	Deftone	deadstarassembly
1193.0	130.0	2146750	Deftones	deadstarassembl	Sara
130.0	16592.0	2146750	deadstarassembly	Sar	Covenant
39261.0	5692.0	1037434	Oi Va Voi	The Dear	Emilíana Torrini
1223.0	538.0	2211279	Jay-Z and Linkin Park	Linkin Par	The Chemical Brothers
16592.0	330.0	2146750	Sara	Covenan	Sara
330.0	730.0	2146750	Covenant	Sar	Entwine
5692.0	2264.0	1037434	The Dears	Emilíana Torrin	Evil Superstars
730.0	1794.0	2146750	Sara	Entwin	Iconcrash
538.0	3172.0	2211279	Linkin Park	The Chemical Brother	Jay-Z and Linkin Park
2264.0	1039.0	1037434	Emilíana Torrini	Evil Superstar	Queens of the Stone Age
3172.0	1240.0	2211279	The Chemical Brothers	Jay-Z and Linkin Par	Linkin Park
1240.0	1253.0	2211279	Jay-Z and Linkin Park	Linkin Par	The Chemical Brothers
1039.0	3561.0	1037434	Evil Superstars	Queens of the Stone Ag	Gore Slut
1794.0	4651.0	2146750	Entwine	Iconcras	My Chemical Romance
4651.0	271.0	2146750	Iconcrash	My Chemical Romanc	Psilodump
271.0	180.0	2146750	My Chemical Romance	Psilodum	Deftones
718.0	32367.0	2110169	Travis	Joy Divisio	Kings of Leon
180.0	310.0	2146750	Psilodump	Deftone	Skinny Puppy
32367.0	120.0	2110169	Joy Division	Kings of Leo	Beastie Boys
310.0	331.0	2146750	Deftones	Skinny Pupp	The Chemical Brothers
120.0	454.0	2110169	Kings of Leon	Beastie Boy	Don Henley
331.0	391.0	2146750	Skinny Puppy	The Chemical Brother	Nine Inch Nails
3561.0	3129.0	1037434	Queens of the Stone Age	Gore Slu	Biosphere
454.0	2057.0	2110169	Beastie Boys	Don Henle	Simon & Garfunkel
2057.0	336.0	2110169	Don Henley	Simon & Garfunke	Dusty Springfield
336.0	144.0	2110169	Simon & Garfunkel	Dusty Springfiel	Ramses Shaffy
144.0	136.0	2110169	Dusty Springfield	Ramses Shaff	The Monkees
136.0	173.0	2110169	Ramses Shaffy	The Monkee	Bryan Ferry
173.0	234.0	2110169	The Monkees	Bryan Ferr	David A. Stewart & Candy Dulfer
234.0	12261.0	2110169	Bryan Ferry	David A. Stewart & Candy Dulfe	Maximilian Hecker
12261.0	579.0	2110169	David A. Stewart & Candy Dulfer	Maximilian Hecke	Travis
579.0	526.0	2110169	Maximilian Hecker	Travi	Maximilian Hecker
526.0	796.0	2110169	Travis	Maximilian Hecke	The Mars Volta
796.0	152.0	2110169	Maximilian Hecker	The Mars Volt	Anal Cunt
152.0	375.0	2110169	The Mars Volta	Anal Cun	Kutschurft
341.0	66150.0	1003077	The Sisters of Mercy	Nokturnal Mortu	Impaled
375.0	203.0	2110169	Anal Cunt	Kutschurf	Liquid Liquid
491.0	61010.0	1045745	GACKT	Silv	Sowelu
203.0	326.0	2110169	Kutschurft	Liquid Liqui	Basement Jaxx
61010.0	170.0	1045745	Silva	Sowel	石田燿子
170.0	170.0	1045745	Sowelu	石田燿�	Ai
326.0	623.0	2110169	Liquid Liquid	Basement Jax	Ech Heftag
623.0	196.0	2110169	Basement Jaxx	Ech Hefta	Bravehearts
196.0	307.0	2110169	Ech Heftag	Braveheart	50 Pence
307.0	218.0	2110169	Bravehearts	50 Penc	Antipop Consortium
218.0	216.0	2110169	50 Pence	Antipop Consortiu	Bloodhound Gang
216.0	233.0	2110169	Antipop Consortium	Bloodhound Gan	Bush
233.0	195.0	2110169	Bloodhound Gang	Bus	Beastie Boys
170.0	1913.0	1045745	石田燿子	A	梶浦由記
195.0	273.0	2110169	Bush	Beastie Boy	Mogwai
1913.0	291.0	1045745	Ai	梶浦由�	鈴木達央
291.0	240.0	1045745	梶浦由記	鈴木達�	can/goo
240.0	232.0	1045745	鈴木達央	can/go	茅原実里
66150.0	3520.0	1003077	Nokturnal Mortum	Impale	Frostmoon
232.0	251.0	1045745	can/goo	茅原実�	奥井雅美
251.0	310.0	1045745	茅原実里	奥井雅�	Crystal Kay
310.0	291.0	1045745	奥井雅美	Crystal Ka	有坂美香
291.0	220.0	1045745	Crystal Kay	有坂美�	UNDER17
3520.0	2045.0	1003077	Impaled	Frostmoo	Avulsed
220.0	1289.0	1045745	有坂美香	UNDER1	Yuki Kaida
3129.0	22604.0	1037434	Gore Slut	Biospher	Kaizers Orchestra
1289.0	1553.0	1045745	UNDER17	Yuki Kaid	Prince of Tennis Musical 2
1553.0	150.0	1045745	Yuki Kaida	Prince of Tennis Musical 	Yuki Kaida
22604.0	1462.0	1037434	Biosphere	Kaizers Orchestr	The Unicorns
12215.0	66794.0	2197633	Radiohead	Jeff Mangu	Air
2045.0	2405.0	1003077	Frostmoon	Avulse	Marduk
66794.0	462.0	2197633	Jeff Mangum	Ai	Annie
1462.0	740.0	1037434	Kaizers Orchestra	The Unicorn	Red Hot Chili Peppers
462.0	421.0	2197633	Air	Anni	The Beatles
273.0	6053.0	2110169	Beastie Boys	Mogwa	Black Dice
421.0	580.0	2197633	Annie	The Beatle	Ella Fitzgerald
740.0	909.0	1037434	The Unicorns	Red Hot Chili Pepper	Monza
580.0	431.0	2197633	The Beatles	Ella Fitzgeral	The Magnetic Fields
2405.0	1938.0	1003077	Avulsed	Mardu	Gustav Holst
431.0	401.0	2197633	Ella Fitzgerald	The Magnetic Field	Pixies
1938.0	333.0	1003077	Marduk	Gustav Hols	Nick Cave & The Bad Seeds
401.0	581.0	2197633	The Magnetic Fields	Pixie	Saves The Day
909.0	3258.0	1037434	Red Hot Chili Peppers	Monz	Red Hot Chili Peppers
3258.0	263.0	1037434	Monza	Red Hot Chili Pepper	John Frusciante
2426.0	1804.0	2109883	Cry Sisco!	The House Cre	Doves
333.0	3073.0	1003077	Gustav Holst	Nick Cave & The Bad Seed	Nick Drake
6053.0	5209.0	2110169	Mogwai	Black Dic	Airborn Audio
3073.0	1806.0	1003077	Nick Cave & The Bad Seeds	Nick Drak	Birdflesh
150.0	7880.0	1045745	Prince of Tennis Musical 2	Yuki Kaid	YOSHII LOVINSON
7880.0	251.0	1045745	Yuki Kaida	YOSHII LOVINSO	GACKT
263.0	3761.0	1037434	Red Hot Chili Peppers	John Frusciant	The Kills
5209.0	2745.0	2110169	Black Dice	Airborn Audi	Out Hud
3761.0	134.0	1037434	John Frusciante	The Kill	The Concretes
1806.0	1729.0	1003077	Nick Drake	Birdfles	Hammers of Misfortune
391.0	34572.0	2146750	The Chemical Brothers	Nine Inch Nail	Turmion Kätilöt
34572.0	321.0	2146750	Nine Inch Nails	Turmion Kätilö	Nine Inch Nails
321.0	191.0	2146750	Turmion Kätilöt	Nine Inch Nail	Porcupine Tree
251.0	2254.0	1045745	YOSHII LOVINSON	GACK	Candy
2745.0	1424.0	2110169	Airborn Audio	Out Hu	Liquid Liquid
2254.0	361.0	1045745	GACKT	Cand	GACKT
361.0	291.0	1045745	Candy	GACK	Move
1424.0	551.0	2110169	Out Hud	Liquid Liqui	Out Hud
291.0	270.0	1045745	GACKT	Mov	globe
270.0	291.0	1045745	Move	glob	Smap
291.0	301.0	1045745	globe	Sma	Silva
301.0	280.0	1045745	Smap	Silv	倉木麻衣
280.0	261.0	1045745	Silva	倉木麻�	GACKT
261.0	300.0	1045745	倉木麻衣	GACK	スピッツ
551.0	1696.0	2110169	Liquid Liquid	Out Hu	Liquid Liquid
300.0	331.0	1045745	GACKT	スピッ�	玉置成実
331.0	180.0	1045745	スピッツ	玉置成�	コタニキンヤ
250.0	68722.0	2145441	Peaches	Cak	Sia
180.0	581.0	1045745	玉置成実	コタニキン�	三枝夕夏 IN db
581.0	501.0	1045745	コタニキンヤ	三枝夕夏 IN d	安室奈美恵
501.0	280.0	1045745	三枝夕夏 IN db	安室奈美�	MISIA
1696.0	2654.0	2110169	Out Hud	Liquid Liqui	Die Monitr Batss
2654.0	1821.0	2110169	Liquid Liquid	Die Monitr Bats	The Mars Volta
191.0	10123.0	2146750	Nine Inch Nails	Porcupine Tre	Rinneradio
10123.0	171.0	2146750	Porcupine Tree	Rinneradi	Katatonia
171.0	362.0	2146750	Rinneradio	Katatoni	Icon of Coil
362.0	292.0	2146750	Katatonia	Icon of Coi	The Prodigy
292.0	773.0	2146750	Icon of Coil	The Prodig	Kotiteollisuus
773.0	1465.0	2146750	The Prodigy	Kotiteollisuu	Air
1465.0	721.0	2146750	Kotiteollisuus	Ai	KMFDM
721.0	191.0	2146750	Air	KMFD	Maj Karma
191.0	312.0	2146750	KMFDM	Maj Karm	Modest Mouse
312.0	210.0	2146750	Maj Karma	Modest Mous	A Perfect Circle
210.0	271.0	2146750	Modest Mouse	A Perfect Circl	Katatonia
271.0	321.0	2146750	A Perfect Circle	Katatoni	Deftones
321.0	291.0	2146750	Katatonia	Deftone	Godhead
291.0	271.0	2146750	Deftones	Godhea	A Perfect Circle
271.0	514.0	2146750	Godhead	A Perfect Circl	The Prodigy
514.0	242.0	2146750	A Perfect Circle	The Prodig	Iconcrash
242.0	141.0	2146750	The Prodigy	Iconcras	Clint Mansell
141.0	531.0	2146750	Iconcrash	Clint Mansel	Zen Café
531.0	400.0	2146750	Clint Mansell	Zen Caf�	Sara
400.0	371.0	2146750	Zen Café	Sar	Skinny Puppy
371.0	461.0	2146750	Sara	Skinny Pupp	Rinneradio
461.0	271.0	2146750	Skinny Puppy	Rinneradi	Covenant
134.0	47092.0	1037434	The Kills	The Concrete	The Dears
230.0	221.0	2243117	DJ Jurgen	Kate Rya	2 Fabiola
221.0	331.0	2243117	Kate Ryan	2 Fabiol	DJ Marc Aurel
331.0	321.0	2243117	2 Fabiola	DJ Marc Aure	TLD
321.0	211.0	2243117	DJ Marc Aurel	TL	Dee Dee
211.0	221.0	2243117	TLD	Dee De	Moby
221.0	311.0	2243117	Dee Dee	Mob	DJ Quicksilver
311.0	461.0	2243117	Moby	DJ Quicksilve	Jan Vayne
461.0	351.0	2243117	DJ Quicksilver	Jan Vayn	Kaycee
351.0	290.0	2243117	Jan Vayne	Kayce	Neo Cortex
290.0	391.0	2243117	Kaycee	Neo Corte	Wavescope
391.0	342.0	2243117	Neo Cortex	Wavescop	Dj Neutron
342.0	220.0	2243117	Wavescope	Dj Neutro	Zippora
220.0	190.0	2243117	Dj Neutron	Zippor	Sunclub
190.0	211.0	2243117	Zippora	Sunclu	Svenson
211.0	260.0	2243117	Sunclub	Svenso	Bomfunk MC's
260.0	271.0	2243117	Svenson	Bomfunk MC'	System F
271.0	200.0	2243117	Bomfunk MC's	System 	2 Brothers on the 4th Floor
200.0	211.0	2243117	System F	2 Brothers on the 4th Floo	DJ Shog
211.0	210.0	2243117	2 Brothers on the 4th Floor	DJ Sho	DHT
210.0	341.0	2243117	DJ Shog	DH	Plastic Boy
341.0	351.0	2243117	DHT	Plastic Bo	Thunderball
1821.0	46689.0	2110169	Die Monitr Batss	The Mars Volt	Airborn Audio
46689.0	232.0	2110169	The Mars Volta	Airborn Audi	Belgian Asociality
351.0	361.0	2243117	Plastic Boy	Thunderbal	Neo Cortex
361.0	361.0	2243117	Thunderball	Neo Corte	Special D.
232.0	645.0	2110169	Airborn Audio	Belgian Asocialit	The Chemical Brothers
361.0	271.0	2243117	Neo Cortex	Special D	Cygnus X
271.0	270.0	2243117	Special D.	Cygnus 	DJ Sammy
645.0	353.0	2110169	Belgian Asociality	The Chemical Brother	General Malice
270.0	221.0	2243117	Cygnus X	DJ Samm	Fiocco
353.0	305.0	2110169	The Chemical Brothers	General Malic	Terror Squad
221.0	220.0	2243117	DJ Sammy	Fiocc	Push
305.0	316.0	2110169	General Malice	Terror Squa	Daft Punk
316.0	225.0	2110169	Terror Squad	Daft Pun	Liquid Liquid
225.0	389.0	2110169	Daft Punk	Liquid Liqui	Grandmaster Flash & Melle Mel
389.0	141.0	2110169	Liquid Liquid	Grandmaster Flash & Melle Me	Mars
141.0	374.0	2110169	Grandmaster Flash & Melle Mel	Mar	James White and The Blacks
374.0	166.0	2110169	Mars	James White and The Black	Lizzy Mercier Descloux
166.0	171.0	2110169	James White and The Blacks	Lizzy Mercier Desclou	Lydia Lunch
220.0	1705.0	2243117	Fiocco	Pus	Blank & Jones
1705.0	221.0	2243117	Push	Blank & Jone	Zippora
171.0	254.0	2110169	Lizzy Mercier Descloux	Lydia Lunc	Suicide
221.0	201.0	2243117	Blank & Jones	Zippor	DJ Shog
254.0	244.0	2110169	Lydia Lunch	Suicid	Teenage Jesus and the Jerks
244.0	142.0	2110169	Suicide	Teenage Jesus and the Jerk	Rosa Yemen
142.0	129.0	2110169	Teenage Jesus and the Jerks	Rosa Yeme	Arto/Neto
1253.0	96277.0	2211279	Linkin Park	The Chemical Brother	Jay-Z and Linkin Park
129.0	129.0	2110169	Rosa Yemen	Arto/Net	Lizzy Mercier Descloux
129.0	153.0	2110169	Arto/Neto	Lizzy Mercier Desclou	James White and The Blacks
153.0	183.0	2110169	Lizzy Mercier Descloux	James White and The Black	Lydia Lunch
183.0	126.0	2110169	James White and The Blacks	Lydia Lunc	Rosa Yemen
126.0	91.0	2110169	Lydia Lunch	Rosa Yeme	Teenage Jesus and the Jerks
91.0	133.0	2110169	Rosa Yemen	Teenage Jesus and the Jerk	James Chance & The Contortions
133.0	186.0	2110169	Teenage Jesus and the Jerks	James Chance & The Contortion	Arto/Neto
186.0	152.0	2110169	James Chance & The Contortions	Arto/Net	Teenage Jesus and the Jerks
152.0	87.0	2110169	Arto/Neto	Teenage Jesus and the Jerk	Die Monitr Batss
280.0	57486.0	1045745	安室奈美恵	MISI	GACKT
57486.0	542.0	1045745	MISIA	GACK	HOME MADE 家族
542.0	261.0	1045745	GACKT	HOME MADE 家�	High And Mighty Color
261.0	260.0	1045745	HOME MADE 家族	High And Mighty Colo	Aki Misato
260.0	291.0	1045745	High And Mighty Color	Aki Misat	高取ヒデアキ
291.0	281.0	1045745	Aki Misato	高取ヒデア�	Seki Tomokazu & Naozumi Takahashi
281.0	270.0	1045745	高取ヒデアキ	Seki Tomokazu & Naozumi Takahash	橋本みゆき
270.0	260.0	1045745	Seki Tomokazu & Naozumi Takahashi	橋本みゆ�	Yu Asakawa & Houko Kuwashima
260.0	261.0	1045745	橋本みゆき	Yu Asakawa & Houko Kuwashim	高取ヒデアキ
261.0	270.0	1045745	Yu Asakawa & Houko Kuwashima	高取ヒデア�	Aki Misato
270.0	271.0	1045745	高取ヒデアキ	Aki Misat	High And Mighty Color
271.0	260.0	1045745	Aki Misato	High And Mighty Colo	HOME MADE 家族
260.0	270.0	1045745	High And Mighty Color	HOME MADE 家�	有坂美香
270.0	511.0	1045745	HOME MADE 家族	有坂美�	KOTOKO
511.0	812.0	1045745	有坂美香	KOTOK	Kakyusei
812.0	250.0	1045745	KOTOKO	Kakyuse	Minawo
250.0	261.0	1045745	Kakyusei	Minaw	保志総一朗
261.0	300.0	1045745	Minawo	保志総一�	KOTOKO
300.0	291.0	1045745	保志総一朗	KOTOK	ソニン
291.0	231.0	1045745	KOTOKO	ソニ�	KOTOKO
231.0	260.0	1045745	ソニン	KOTOK	光田康典
260.0	291.0	1045745	KOTOKO	光田康�	KOTOKO
291.0	272.0	1045745	光田康典	KOTOK	Weiß Kreuz
272.0	291.0	1045745	KOTOKO	Weiß Kreu	KOTOKO
291.0	240.0	1045745	Weiß Kreuz	KOTOK	ALI PROJECT
240.0	271.0	1045745	KOTOKO	ALI PROJEC	皆川純子
271.0	271.0	1045745	ALI PROJECT	皆川純�	アツミサオリ
271.0	240.0	1045745	皆川純子	アツミサオ�	Yu Asakawa & Houko Kuwashima
47092.0	24275.0	1037434	The Concretes	The Dear	John Frusciante and Josh Klinghoffer
240.0	280.0	1045745	アツミサオリ	Yu Asakawa & Houko Kuwashim	皆川純子
201.0	12849.0	2243117	Zippora	DJ Sho	Madonna
12849.0	361.0	2243117	DJ Shog	Madonn	Chicane
1729.0	72069.0	1003077	Birdflesh	Hammers of Misfortun	Deeds of Flesh
361.0	471.0	2243117	Madonna	Chican	AC/DC
280.0	1027.0	1045745	Yu Asakawa & Houko Kuwashima	皆川純�	KOTOKO
471.0	470.0	2243117	Chicane	AC/D	Ultrasonic
1027.0	303.0	1045745	皆川純子	KOTOK	コタニキンヤ
470.0	251.0	2243117	AC/DC	Ultrasoni	Natural Born Deejays
303.0	301.0	1045745	KOTOKO	コタニキン�	Deniece Williams
251.0	290.0	2243117	Ultrasonic	Natural Born Deejay	Junk Project
290.0	300.0	2243117	Natural Born Deejays	Junk Projec	Minimalistix
24275.0	2300.0	1037434	The Dears	John Frusciante and Josh Klinghoffe	Yo La Tengo
300.0	220.0	2243117	Junk Project	Minimalisti	Bryan Adams
220.0	221.0	2243117	Minimalistix	Bryan Adam	Voggue ft. Di Lara
221.0	220.0	2243117	Bryan Adams	Voggue ft. Di Lar	Kosmonova vs. Fiocco
220.0	201.0	2243117	Voggue ft. Di Lara	Kosmonova vs. Fiocc	Antiloop
72069.0	2191.0	1003077	Hammers of Misfortune	Deeds of Fles	Pelican
87.0	14296.0	2110169	Teenage Jesus and the Jerks	Die Monitr Bats	Hewhocorrupts
201.0	220.0	2243117	Kosmonova vs. Fiocco	Antiloo	Skunk Anansie
220.0	221.0	2243117	Antiloop	Skunk Anansi	Kurgan
221.0	200.0	2243117	Skunk Anansie	Kurga	Spider Murphy Gang
200.0	340.0	2243117	Kurgan	Spider Murphy Gan	Daft Punk
271.0	56516.0	2146750	Rinneradio	Covenan	HIM
