1577.0	16.0	4.0	32.0	446691	214826700	214716907	214819552	21481954	214821277
336.0	93.0	176.0	455.0	305909	214708436	214820441	214821275	21482084	214827020
25.0	42.0	15.0	15.0	281484	214708277	214709640	214695553	21456811	214708271
42.0	15.0	15.0	15.0	281484	214709640	214695553	214568111	21470827	214708280
427.0	13.0	30.0	23.0	186596	214819721	214696948	214680722	21457467	214748336
15.0	15.0	15.0	26.0	281484	214695553	214568111	214708271	21470828	214568117
381.0	129.0	262.0	84.0	78673	214602315	214840762	214696708	21458493	214821277
5.0	4.0	9.0	86.0	212317	214589707	214551793	214539236	21453915	214509125
4.0	9.0	86.0	1.0	212317	214551793	214539236	214539150	21450912	214533371
9.0	86.0	1.0	13.0	212317	214539236	214539150	214509125	21453337	214509127
129.0	262.0	84.0	50.0	78673	214840762	214696708	214584939	21482127	214584939
86.0	1.0	13.0	46.0	212317	214539150	214509125	214533371	21450912	214674665
1.0	13.0	46.0	3.0	212317	214509125	214533371	214509127	21467466	214674697
13.0	46.0	3.0	0.0	212317	214533371	214509127	214674665	21467469	214674701
262.0	84.0	50.0	49.0	78673	214696708	214584939	214821277	21458493	214821277
46.0	3.0	0.0	52.0	212317	214509127	214674665	214674697	21467470	214828867
84.0	50.0	49.0	26.0	78673	214584939	214821277	214584939	21482127	214748340
53.0	44.0	193.0	77.0	300367	214509000	214555704	214658353	21482084	214743350
66.0	32.0	252.0	389.0	444369	214839311	214826705	214684513	21482129	214716984
119.0	170.0	403.0	295.0	196866	214820400	214748336	214601233	21481972	214667912
103.0	102.0	39.0	47.0	169283	214680356	214684513	214702794	21464277	214555237
58.0	211.0	59.0	109.0	109611	214820392	214585695	214716667	21481937	214690845
13.0	204.0	173.0	18.0	156837	214585397	214820231	214821277	21482129	214821277
35.0	112.0	74.0	41.0	352029	214821277	214826801	214725508	21471786	214819736
13.0	36.0	24.0	22.0	475279	214820345	214820385	214819378	21481971	214819380
120.0	14.0	79.0	43.0	29096	214585100	214584808	214509830	21471731	214585100
36.0	24.0	22.0	23.0	475279	214820385	214819378	214819719	21481938	214819550
24.0	22.0	23.0	14.0	475279	214819378	214819719	214819380	21481955	214821017
211.0	59.0	109.0	133.0	109611	214585695	214716667	214819376	21469084	214698785
25.0	23.0	17.0	23.0	153132	214601233	214819719	214819380	21482034	214791688
13.0	30.0	23.0	759.0	186596	214696948	214680722	214574670	21474833	214606980
59.0	109.0	133.0	68.0	109611	214716667	214819376	214690845	21469878	214678989
39.0	129.0	87.0	20.0	71367	214826606	214826715	214664919	21482662	214664919
36.0	102.0	22.0	22.0	171086	214821020	214821024	214819427	21465063	214819427
102.0	22.0	22.0	11.0	171086	214821024	214819427	214650635	21481942	214668249
22.0	22.0	11.0	23.0	171086	214819427	214650635	214819427	21466824	214650626
22.0	11.0	23.0	8.0	171086	214650635	214819427	214668249	21465062	214582200
11.0	23.0	8.0	25.0	171086	214819427	214668249	214650626	21458220	214650626
23.0	8.0	25.0	10.0	171086	214668249	214650626	214582200	21465062	214819427
22.0	23.0	14.0	211.0	475279	214819719	214819380	214819550	21482101	214819719
23.0	14.0	211.0	37.0	475279	214819380	214819550	214821017	21481971	214819385
40.0	104.0	11.0	17.0	268373	214827035	214832557	214587915	21458791	214700484
236.0	25.0	618.0	1888.0	159229	214717007	214826810	214826705	21482026	214710150
14.0	211.0	37.0	89.0	475279	214819550	214821017	214819719	21481938	214821037
25.0	618.0	1888.0	73.0	159229	214826810	214826705	214820261	21471015	214602294
82.0	85.0	109.0	24.0	357944	214828867	214821371	214717888	21483373	214832615
85.0	109.0	24.0	24.0	357944	214821371	214717888	214833731	21483261	214832295
211.0	37.0	89.0	33.0	475279	214821017	214819719	214819385	21482103	214820814
618.0	1888.0	73.0	43.0	159229	214826705	214820261	214710150	21460229	214644637
23.0	17.0	23.0	393.0	153132	214819719	214819380	214820345	21479168	214826897
1888.0	73.0	43.0	47.0	159229	214820261	214710150	214602294	21464463	214710155
109.0	24.0	24.0	69.0	357944	214717888	214833731	214832615	21483229	214657862
54.0	100.0	167.0	37.0	372872	214533755	214680478	214533761	21453375	214680478
73.0	43.0	47.0	22.0	159229	214710150	214602294	214644637	21471015	214644628
22.0	64.0	44.0	38.0	350729	214555237	214702715	214555237	21470271	214642775
64.0	44.0	38.0	28.0	350729	214702715	214555237	214702719	21464277	214555237
232.0	151.0	164.0	130.0	409796	214711078	214704047	214819468	21458671	214836185
27.0	241.0	86.0	63.0	318688	214712006	214712053	214677429	21483255	214832557
151.0	164.0	130.0	28.0	409796	214704047	214819468	214586711	21483618	214836182
8.0	25.0	10.0	373.0	171086	214650626	214582200	214650626	21481942	214838503
164.0	130.0	28.0	39.0	409796	214819468	214586711	214836185	21483618	214559799
32.0	24.0	93.0	88.0	469733	214821290	214821277	214821292	21453562	214820261
25.0	10.0	373.0	95.0	171086	214582200	214650626	214819427	21483850	214712107
24.0	24.0	69.0	235.0	357944	214833731	214832615	214832295	21465786	214820441
24.0	93.0	88.0	24.0	469733	214821277	214821292	214535621	21482026	214820233
93.0	88.0	24.0	55.0	469733	214821292	214535621	214820261	21482023	214826606
95.0	2874.0	85.0	53.0	301049	214706432	214717888	214829312	21482084	214702749
2874.0	85.0	53.0	82.0	301049	214717888	214829312	214820842	21470274	214709653
55.0	39.0	26.0	23.0	348772	214842583	214840877	214840862	21484085	214840800
244.0	145.0	62.0	19.0	476507	214821011	214744530	214586610	21453843	214744530
39.0	26.0	23.0	48.0	348772	214840877	214840862	214840854	21484080	214843689
45.0	130.0	74.0	25.0	208637	214717867	214716982	214716965	21471698	214717003
133.0	171.0	245.0	198.0	340109	214667912	214748336	214601233	21482040	214553555
148.0	68.0	18.0	34.0	420504	214832565	214536440	214835072	21458743	214536440
26.0	23.0	48.0	42.0	348772	214840862	214840854	214840800	21484368	214840766
23.0	48.0	42.0	8.0	348772	214840854	214840800	214843689	21484076	214840775
130.0	74.0	25.0	50.0	208637	214716982	214716965	214716982	21471700	214716984
74.0	25.0	50.0	24.0	208637	214716965	214716982	214717003	21471698	214832657
363.0	252.0	18.0	154.0	423046	214821024	214551930	214678012	21470269	214586857
25.0	50.0	24.0	53.0	208637	214716982	214717003	214716984	21483265	214716997
182.0	1.0	6.0	479.0	57394	214685150	214584920	214587384	21482102	214539202
50.0	24.0	53.0	48.0	208637	214717003	214716984	214832657	21471699	214716928
24.0	53.0	48.0	27.0	208637	214716984	214832657	214716997	21471692	214832653
48.0	42.0	8.0	198.0	348772	214840800	214843689	214840766	21484077	214840800
1.0	6.0	479.0	107.0	57394	214584920	214587384	214821024	21453920	214589711
6.0	479.0	107.0	35.0	57394	214587384	214821024	214539202	21458971	214539112
479.0	107.0	35.0	3.0	57394	214821024	214539202	214589711	21453911	214539148
107.0	35.0	3.0	55.0	57394	214539202	214589711	214539112	21453914	214589705
35.0	3.0	55.0	10.0	57394	214589711	214539112	214539148	21458970	214584920
26.0	251.0	209.0	57.0	244864	214595062	214668622	214712790	21463926	214595038
136.0	110.0	73.0	81.0	141973	214699262	214705020	214699260	21470502	214699262
77.0	615.0	95.0	18.0	488574	214508497	214586983	214639372	21450905	214842296
252.0	18.0	154.0	431.0	423046	214551930	214678012	214702693	21458685	214538002
51.0	30.0	228.0	122.0	233208	214587549	214536907	214509071	21483675	214832730
42.0	8.0	198.0	307.0	348772	214843689	214840766	214840775	21484080	214840822
615.0	95.0	18.0	95.0	488574	214586983	214639372	214509054	21484229	214589278
8.0	198.0	307.0	96.0	348772	214840766	214840775	214840800	21484082	214717562
198.0	307.0	96.0	38.0	348772	214840775	214840800	214840822	21471756	214748336
95.0	18.0	95.0	105.0	488574	214639372	214509054	214842296	21458927	214589257
27.0	547.0	274.0	19.0	93359	214819547	214829282	214835728	21483572	214835895
85.0	53.0	82.0	811.0	301049	214829312	214820842	214702749	21470965	214594678
307.0	96.0	38.0	49.0	348772	214840800	214840822	214717562	21474833	214706102
16.0	4.0	32.0	2395.0	446691	214716907	214819552	214819547	21482127	214716973
547.0	274.0	19.0	42.0	93359	214829282	214835728	214835724	21483589	214835724
110.0	73.0	81.0	272.0	141973	214705020	214699260	214705020	21469926	214699310
53.0	82.0	811.0	48.0	301049	214820842	214702749	214709653	21459467	214821272
96.0	38.0	49.0	34.0	348772	214840822	214717562	214748336	21470610	214819430
95.0	100.0	668.0	47.0	235129	214743350	214596647	214828867	21471238	214836716
28.0	97.0	46.0	31.0	223987	214819721	214601233	214718169	21482101	214832559
38.0	49.0	34.0	65.0	348772	214717562	214748336	214706102	21481943	214819385
18.0	154.0	431.0	334.0	423046	214678012	214702693	214586857	21453800	214832692
100.0	668.0	47.0	65.0	235129	214596647	214828867	214712385	21483671	214582567
16.0	34.0	9.0	727.0	436352	214821024	214832557	214821024	21471816	214832557
9.0	113.0	2501.0	223.0	293141	214717085	214826874	214821399	21459515	214579775
257.0	96.0	46.0	31.0	302612	214629360	214629358	214609357	21463957	214639871
34.0	9.0	727.0	33.0	436352	214832557	214821024	214718160	21483255	214819552
4.0	32.0	2395.0	194.0	446691	214819552	214819547	214821277	21471697	214716971
1035.0	67.0	359.0	63.0	107748	214819547	214826608	214826705	21482689	214821290
67.0	6.0	7.0	31.0	315026	214820201	214820225	214820201	21470644	214763465
9.0	727.0	33.0	77.0	436352	214821024	214718160	214832557	21481955	214821386
98.0	1.0	60.0	36.0	137962	214545935	214552575	214552498	21455260	214552498
727.0	33.0	77.0	64.0	436352	214718160	214832557	214819552	21482138	214826889
113.0	2501.0	223.0	150.0	293141	214826874	214821399	214595150	21457977	214645871
39.0	43.0	103.0	17.0	255493	214530665	214535621	214820261	21468451	214820261
154.0	431.0	334.0	228.0	423046	214702693	214586857	214538002	21483269	214686043
138.0	71.0	33.0	434.0	84108	214821013	214674637	214674626	21467469	214821024
71.0	33.0	434.0	33.0	84108	214674637	214674626	214674695	21482102	214567005
33.0	434.0	33.0	14.0	84108	214674626	214674695	214821024	21456700	214690843
431.0	334.0	228.0	115.0	423046	214586857	214538002	214832692	21468604	214705644
28.0	27.0	33.0	63.0	222107	214512431	214644740	214554296	21470997	214530506
33.0	77.0	64.0	189.0	436352	214832557	214819552	214821386	21482688	214716982
53.0	94.0	195.0	120.0	428792	214685422	214685784	214587292	21468578	214839740
43.0	103.0	17.0	226.0	255493	214535621	214820261	214684513	21482026	214820233
94.0	195.0	120.0	53.0	428792	214685784	214587292	214685782	21483974	214840584
382.0	32.0	48.0	46.0	312633	214821397	214629429	214707842	21466851	214639882
103.0	17.0	226.0	29.0	255493	214820261	214684513	214820261	21482023	214820261
26.0	72.0	13.0	6.0	315794	214717007	214717005	214717007	21471700	214716926
77.0	64.0	189.0	101.0	436352	214819552	214821386	214826889	21471698	214826807
267.0	143.0	55.0	57.0	152713	214587384	214645787	214602352	21458564	214707945
143.0	55.0	57.0	4.0	152713	214645787	214602352	214585644	21470794	214560622
17.0	226.0	29.0	75.0	255493	214684513	214820261	214820233	21482026	214530665
55.0	57.0	4.0	29.0	152713	214602352	214585644	214707945	21456062	214609325
49.0	58.0	45.0	21.0	64988	214544422	214534612	214677457	21474336	214694278
72.0	13.0	6.0	90.0	315794	214717005	214717007	214717005	21471692	214821296
57.0	4.0	29.0	27.0	152713	214585644	214707945	214560622	21460932	214711633
64.0	189.0	101.0	90.0	436352	214821386	214826889	214716982	21482680	214835282
189.0	278.0	149.0	51.0	475814	214531907	214546095	214555378	21483255	214832557
13.0	6.0	90.0	26.0	315794	214717007	214717005	214716926	21482129	214585138
278.0	149.0	51.0	12.0	475814	214546095	214555378	214832559	21483255	214718220
114.0	58.0	91.0	25.0	121013	214821011	214695302	214695309	21465226	214652953
4.0	29.0	27.0	24.0	152713	214707945	214560622	214609325	21471163	214791635
6.0	90.0	26.0	21.0	315794	214717005	214716926	214821296	21458513	214821296
36.0	24.0	17.0	34.0	386382	214811741	214819361	214819520	21481174	214811741
58.0	91.0	25.0	23.0	121013	214695302	214695309	214652263	21465295	214826887
46.0	95.0	169.0	40.0	447834	214748336	214819464	214820938	21482138	214821037
39.0	41.0	108.0	133.0	74013	214594678	214841006	214537967	21458791	214691557
29.0	27.0	24.0	28.0	152713	214560622	214609325	214711633	21479163	214554332
133.0	172.0	37.0	375.0	356617	214717007	214832657	214717007	21471700	214821030
90.0	26.0	21.0	29.0	315794	214716926	214821296	214585138	21482129	214585138
91.0	25.0	23.0	20.0	121013	214695309	214652263	214652953	21482688	214538377
32.0	48.0	46.0	193.0	312633	214629429	214707842	214668517	21463988	214591569
189.0	101.0	90.0	80.0	436352	214826889	214716982	214826807	21483528	214820942
64.0	194.0	11.0	117.0	475502	214686532	214510738	214587945	21458688	214539403
24.0	17.0	34.0	59.0	386382	214819361	214819520	214811745	21481174	214811739
26.0	21.0	29.0	32.0	315794	214821296	214585138	214821296	21458513	214709585
17.0	34.0	59.0	4.0	386382	214819520	214811745	214811741	21481173	214819427
27.0	24.0	28.0	58.0	152713	214609325	214711633	214791635	21455433	214696899
24.0	28.0	58.0	3.0	152713	214711633	214791635	214554332	21469689	214826874
95.0	169.0	40.0	69.0	447834	214819464	214820938	214821380	21482103	214556210
48.0	46.0	193.0	31.0	312633	214707842	214668517	214639882	21459156	214639661
25.0	23.0	20.0	59.0	121013	214652263	214652953	214826887	21453837	214695302
451.0	178.0	85.0	60.0	256559	214716928	214716984	214716977	21471697	214819468
41.0	108.0	133.0	92.0	74013	214841006	214537967	214587915	21469155	214691587
21.0	29.0	32.0	52.0	315794	214585138	214821296	214585138	21470958	214585138
34.0	59.0	4.0	57.0	386382	214811745	214811741	214811739	21481942	214650635
29.0	32.0	52.0	8.0	315794	214821296	214585138	214709585	21458513	214821296
169.0	40.0	69.0	45.0	447834	214820938	214821380	214821037	21455621	214716907
172.0	37.0	375.0	104.0	356617	214832657	214717007	214717003	21482103	214821026
59.0	4.0	57.0	19.0	386382	214811741	214811739	214819427	21465063	214558014
4.0	57.0	19.0	10.0	386382	214811739	214819427	214650635	21455801	214557313
23.0	20.0	59.0	75.0	121013	214652953	214826887	214538377	21469530	214538488
57.0	19.0	10.0	22.0	386382	214819427	214650635	214558014	21455731	214645871
28.0	58.0	3.0	92.0	152713	214791635	214554332	214696899	21482687	214667912
58.0	3.0	92.0	1.0	152713	214554332	214696899	214826874	21466791	214554332
19.0	10.0	22.0	9.0	386382	214650635	214558014	214557313	21464587	214668249
10.0	22.0	9.0	4.0	386382	214558014	214557313	214645871	21466824	214536193
22.0	9.0	4.0	9.0	386382	214557313	214645871	214668249	21453619	214536189
21.0	42.0	26.0	39.0	99853	214819721	214601233	214819719	21482034	214832559
3.0	92.0	1.0	29.0	152713	214696899	214826874	214667912	21455433	214609325
9.0	4.0	9.0	9.0	386382	214645871	214668249	214536193	21453618	214536187
4.0	9.0	9.0	3.0	386382	214668249	214536193	214536189	21453618	214536195
9.0	9.0	3.0	5.0	386382	214536193	214536189	214536187	21453619	214536197
9.0	3.0	5.0	16.0	386382	214536189	214536187	214536195	21453619	214536185
3.0	5.0	16.0	4.0	386382	214536187	214536195	214536197	21453618	214811758
5.0	16.0	4.0	7.0	386382	214536195	214536197	214536185	21481175	214811741
20.0	59.0	75.0	85.0	121013	214826887	214538377	214695302	21453848	214695350
115.0	32.0	11.0	16.0	124332	214832557	214826906	214827030	21484041	214642059
36.0	96.0	286.0	106.0	366322	214800268	214725532	214612730	21474828	214819599
32.0	11.0	16.0	29.0	124332	214826906	214827030	214840415	21464205	214642055
36.0	10.0	7.0	3.0	447882	214718272	214718274	214718270	21471668	214586945
101.0	90.0	80.0	303.0	436352	214716982	214826807	214835282	21482094	214551587
822.0	31.0	64.0	17.0	276821	214821371	214826705	214826816	21482681	214826801
23.0	2.0	160.0	0.0	26848	214820458	214820812	214748287	21481959	214820394
90.0	80.0	303.0	10.0	436352	214826807	214835282	214820942	21455158	214551583
10.0	17.0	4.0	4.0	284762	214821275	214839373	214691390	21469142	214691428
40.0	69.0	45.0	272.0	447834	214821380	214821037	214556210	21471690	214843552
34.0	231.0	235.0	67.0	297406	214821028	214706432	214821369	21469139	214691366
80.0	303.0	10.0	34.0	436352	214835282	214820942	214551587	21455158	214537770
10.0	7.0	3.0	62.0	447882	214718274	214718270	214716682	21458694	214587011
303.0	10.0	34.0	40.0	436352	214820942	214551587	214551583	21453777	214537766
17.0	4.0	4.0	84.0	284762	214839373	214691390	214691426	21469142	214842418
231.0	235.0	67.0	78.0	297406	214706432	214821369	214691396	21469136	214691396
10.0	34.0	40.0	55.0	436352	214551587	214551583	214537770	21453776	214690843
4.0	4.0	84.0	40.0	284762	214691390	214691426	214691428	21484241	214842420
4.0	84.0	40.0	7.0	284762	214691426	214691428	214842418	21484242	214842592
235.0	67.0	78.0	77.0	297406	214821369	214691396	214691366	21469139	214839311
37.0	375.0	104.0	430.0	356617	214717007	214717003	214821030	21482102	214819378
43.0	17.0	27.0	132.0	311557	214718169	214821024	214718160	21456147	214820842
34.0	40.0	55.0	72.0	436352	214551583	214537770	214537766	21469084	214700407
40.0	55.0	72.0	21.0	436352	214537770	214537766	214690843	21470040	214700711
67.0	78.0	77.0	38.0	297406	214691396	214691366	214691396	21483931	214717007
375.0	104.0	430.0	49.0	356617	214717003	214821030	214821026	21481937	214819380
17.0	27.0	132.0	69.0	311557	214821024	214718160	214561475	21482084	214556840
58.0	28.0	129.0	11.0	330618	214820938	214821037	214820938	21482679	214684513
109.0	39.0	24.0	34.0	144807	214691679	214691632	214691679	21469166	214691679
28.0	129.0	11.0	53.0	330618	214821037	214820938	214826799	21468451	214839371
43.0	26.0	30.0	28.0	315557	214532038	214587909	214644958	21453203	214644960
129.0	11.0	53.0	39.0	330618	214820938	214826799	214684513	21483937	214613925
11.0	53.0	39.0	21.0	330618	214826799	214684513	214839371	21461392	214602817
122.0	149.0	499.0	66.0	171929	214589270	214586983	214589128	21463937	214509219
23.0	9.0	8.0	9.0	260187	214508497	214594678	214613649	21450908	214537967
9.0	8.0	9.0	14.0	260187	214594678	214613649	214509084	21453796	214509000
8.0	9.0	14.0	14.0	260187	214613649	214509084	214537967	21450900	214609303
27.0	132.0	69.0	192.0	311557	214718160	214561475	214820842	21455684	214531305
9.0	14.0	14.0	22.0	260187	214509084	214537967	214509000	21460930	214509000
441.0	146.0	13.0	1037.0	371978	214601197	214509007	214509041	21450900	214509041
132.0	69.0	192.0	24.0	311557	214561475	214820842	214556840	21453130	214511109
472.0	19.0	67.0	56.0	148648	214575491	214819727	214708239	21451788	214819727
54.0	13.0	497.0	61.0	56207	214640006	214717007	214717003	21474350	214839425
38.0	15.0	7.0	398.0	180452	214819762	214819760	214819762	21481976	214684843
14.0	14.0	22.0	53.0	260187	214537967	214509000	214609303	21450900	214711661
146.0	13.0	1037.0	53.0	371978	214509007	214509041	214509007	21450904	214509007
19.0	67.0	56.0	45.0	148648	214819727	214708239	214517880	21481972	214819725
149.0	499.0	66.0	135.0	171929	214586983	214589128	214639370	21450921	214586983
14.0	22.0	53.0	37.0	260187	214509000	214609303	214509000	21471166	214509000
