62.0	140.0	27.0	55.0	114.0	210798	214581819	214581821	214515825	214581821	21468693	214581821
140.0	27.0	55.0	114.0	23.0	210798	214581821	214515825	214581821	214686932	21458182	214581838
27.0	55.0	114.0	23.0	20.0	210798	214515825	214581821	214686932	214581821	21458183	214581890
55.0	114.0	23.0	20.0	33.0	210798	214581821	214686932	214581821	214581838	21458189	214574137
6.0	18.0	64.0	42.0	133.0	396124	214644729	214644731	214838520	214687899	21482973	214531517
53.0	33.0	27.0	25.0	9.0	182841	214820218	214547600	214820218	214531961	21482021	214674577
217.0	199.0	159.0	67.0	63.0	240599	214711297	214539039	214557755	214601452	21471232	214555237
57.0	95.0	195.0	190.0	245.0	185089	214601233	214819376	214716667	214819430	21481976	214819760
207.0	53.0	54.0	55.0	22.0	159602	214826968	214548885	214542452	214602386	21454245	214702597
95.0	195.0	190.0	245.0	50.0	185089	214819376	214716667	214819430	214819762	21481976	214743335
199.0	159.0	67.0	63.0	98.0	240599	214539039	214557755	214601452	214712323	21455523	214685880
166.0	319.0	21.0	22.0	131.0	270491	214677553	214601812	214531612	214602386	21460118	214512467
195.0	190.0	245.0	50.0	32.0	185089	214716667	214819430	214819762	214819760	21474333	214684843
319.0	21.0	22.0	131.0	61.0	270491	214601812	214531612	214602386	214601186	21451246	214829679
129.0	203.0	224.0	424.0	80.0	33388	214544780	214556561	214697741	214575103	21467754	214561991
21.0	22.0	131.0	61.0	39.0	270491	214531612	214602386	214601186	214512467	21482967	214829687
96.0	16.0	54.0	42.0	92.0	208798	214716973	214717007	214716973	214686860	21474453	214687852
16.0	54.0	42.0	92.0	11.0	208798	214717007	214716973	214686860	214744535	21468785	214748336
54.0	42.0	92.0	11.0	10.0	208798	214716973	214686860	214744535	214687852	21474833	214717562
159.0	67.0	63.0	98.0	185.0	240599	214557755	214601452	214712323	214555237	21468588	214680727
14.0	76.0	236.0	25.0	618.0	159229	214820231	214820261	214717007	214826810	21482670	214820261
203.0	224.0	424.0	80.0	107.0	33388	214556561	214697741	214575103	214677547	21456199	214696415
42.0	92.0	11.0	10.0	75.0	208798	214686860	214744535	214687852	214748336	21471756	214820396
224.0	424.0	80.0	107.0	50.0	33388	214697741	214575103	214677547	214561991	21469641	214716930
92.0	11.0	10.0	75.0	86.0	208798	214744535	214687852	214748336	214717562	21482039	214553565
11.0	10.0	75.0	86.0	30.0	208798	214687852	214748336	214717562	214820396	21455356	214668185
10.0	75.0	86.0	30.0	8.0	208798	214748336	214717562	214820396	214553565	21466818	214826623
75.0	86.0	30.0	8.0	58.0	208798	214717562	214820396	214553565	214668185	21482662	214711952
86.0	30.0	8.0	58.0	10.0	208798	214820396	214553565	214668185	214826623	21471195	214690845
30.0	8.0	58.0	10.0	23.0	208798	214553565	214668185	214826623	214711952	21469084	214601233
70.0	80.0	16.0	90.0	120.0	178789	214835437	214717007	214717005	214716928	21471699	214835435
8.0	58.0	10.0	23.0	34.0	208798	214668185	214826623	214711952	214690845	21460123	214820392
92.0	162.0	129.0	303.0	22.0	100437	214821367	214668596	214680356	214744530	21468035	214668596
80.0	16.0	90.0	120.0	61.0	178789	214717007	214717005	214716928	214716992	21483543	214587598
14.0	474.0	17.0	87.0	58.0	197521	214717007	214716982	214554358	214716982	21471786	214716984
10.0	43.0	39.0	6.0	11.0	212317	214838244	214811739	214535010	214536187	21465063	214819427
474.0	17.0	87.0	58.0	21.0	197521	214716982	214554358	214716982	214717867	21471698	214716982
43.0	39.0	6.0	11.0	67.0	212317	214811739	214535010	214536187	214650635	21481942	214701797
39.0	6.0	11.0	67.0	61.0	212317	214535010	214536187	214650635	214819427	21470179	214645871
37.0	35.0	29.0	23.0	36.0	184028	214568124	214568122	214568117	214708271	21470828	214714762
6.0	11.0	67.0	61.0	42.0	212317	214536187	214650635	214819427	214701797	21464587	214589278
11.0	67.0	61.0	42.0	28.0	212317	214650635	214819427	214701797	214645871	21458927	214718276
67.0	61.0	42.0	28.0	14.0	212317	214819427	214701797	214645871	214589278	21471827	214840762
58.0	10.0	23.0	34.0	406.0	208798	214826623	214711952	214690845	214601233	21482039	214686860
61.0	42.0	28.0	14.0	44.0	212317	214701797	214645871	214589278	214718276	21484076	214706113
42.0	28.0	14.0	44.0	74.0	212317	214645871	214589278	214718276	214840762	21470611	214674662
28.0	14.0	44.0	74.0	0.0	212317	214589278	214718276	214840762	214706113	21467466	214674665
14.0	44.0	74.0	0.0	65.0	212317	214718276	214840762	214706113	214674662	21467466	214826724
44.0	74.0	0.0	65.0	2.0	212317	214840762	214706113	214674662	214674665	21482672	214826747
74.0	0.0	65.0	2.0	8.0	212317	214706113	214674662	214674665	214826724	21482674	214589705
0.0	65.0	2.0	8.0	5.0	212317	214674662	214674665	214826724	214826747	21458970	214589707
65.0	2.0	8.0	5.0	5.0	212317	214674665	214826724	214826747	214589705	21458970	214551793
2.0	8.0	5.0	5.0	4.0	212317	214826724	214826747	214589705	214589707	21455179	214539236
8.0	5.0	5.0	4.0	9.0	212317	214826747	214589705	214589707	214551793	21453923	214539150
305.0	1577.0	16.0	4.0	32.0	446691	214826608	214826700	214716907	214819552	21481954	214821277
25.0	42.0	15.0	15.0	15.0	281484	214708277	214709640	214695553	214568111	21470827	214708280
42.0	15.0	15.0	15.0	26.0	281484	214709640	214695553	214568111	214708271	21470828	214568117
5.0	5.0	4.0	9.0	86.0	212317	214589705	214589707	214551793	214539236	21453915	214509125
5.0	4.0	9.0	86.0	1.0	212317	214589707	214551793	214539236	214539150	21450912	214533371
4.0	9.0	86.0	1.0	13.0	212317	214551793	214539236	214539150	214509125	21453337	214509127
381.0	129.0	262.0	84.0	50.0	78673	214602315	214840762	214696708	214584939	21482127	214584939
9.0	86.0	1.0	13.0	46.0	212317	214539236	214539150	214509125	214533371	21450912	214674665
86.0	1.0	13.0	46.0	3.0	212317	214539150	214509125	214533371	214509127	21467466	214674697
1.0	13.0	46.0	3.0	0.0	212317	214509125	214533371	214509127	214674665	21467469	214674701
129.0	262.0	84.0	50.0	49.0	78673	214840762	214696708	214584939	214821277	21458493	214821277
13.0	46.0	3.0	0.0	52.0	212317	214533371	214509127	214674665	214674697	21467470	214828867
262.0	84.0	50.0	49.0	26.0	78673	214696708	214584939	214821277	214584939	21482127	214748340
162.0	66.0	32.0	252.0	389.0	444369	214821290	214839311	214826705	214684513	21482129	214716984
13.0	36.0	24.0	22.0	23.0	475279	214820345	214820385	214819378	214819719	21481938	214819550
36.0	24.0	22.0	23.0	14.0	475279	214820385	214819378	214819719	214819380	21481955	214821017
58.0	211.0	59.0	109.0	133.0	109611	214820392	214585695	214716667	214819376	21469084	214698785
427.0	13.0	30.0	23.0	759.0	186596	214819721	214696948	214680722	214574670	21474833	214606980
211.0	59.0	109.0	133.0	68.0	109611	214585695	214716667	214819376	214690845	21469878	214678989
36.0	102.0	22.0	22.0	11.0	171086	214821020	214821024	214819427	214650635	21481942	214668249
102.0	22.0	22.0	11.0	23.0	171086	214821024	214819427	214650635	214819427	21466824	214650626
22.0	22.0	11.0	23.0	8.0	171086	214819427	214650635	214819427	214668249	21465062	214582200
22.0	11.0	23.0	8.0	25.0	171086	214650635	214819427	214668249	214650626	21458220	214650626
11.0	23.0	8.0	25.0	10.0	171086	214819427	214668249	214650626	214582200	21465062	214819427
24.0	22.0	23.0	14.0	211.0	475279	214819378	214819719	214819380	214819550	21482101	214819719
22.0	23.0	14.0	211.0	37.0	475279	214819719	214819380	214819550	214821017	21481971	214819385
76.0	236.0	25.0	618.0	1888.0	159229	214820261	214717007	214826810	214826705	21482026	214710150
23.0	14.0	211.0	37.0	89.0	475279	214819380	214819550	214821017	214819719	21481938	214821037
236.0	25.0	618.0	1888.0	73.0	159229	214717007	214826810	214826705	214820261	21471015	214602294
82.0	85.0	109.0	24.0	24.0	357944	214828867	214821371	214717888	214833731	21483261	214832295
14.0	211.0	37.0	89.0	33.0	475279	214819550	214821017	214819719	214819385	21482103	214820814
25.0	618.0	1888.0	73.0	43.0	159229	214826810	214826705	214820261	214710150	21460229	214644637
25.0	23.0	17.0	23.0	393.0	153132	214601233	214819719	214819380	214820345	21479168	214826897
618.0	1888.0	73.0	43.0	47.0	159229	214826705	214820261	214710150	214602294	21464463	214710155
85.0	109.0	24.0	24.0	69.0	357944	214821371	214717888	214833731	214832615	21483229	214657862
1888.0	73.0	43.0	47.0	22.0	159229	214820261	214710150	214602294	214644637	21471015	214644628
22.0	64.0	44.0	38.0	28.0	350729	214555237	214702715	214555237	214702719	21464277	214555237
232.0	151.0	164.0	130.0	28.0	409796	214711078	214704047	214819468	214586711	21483618	214836182
23.0	8.0	25.0	10.0	373.0	171086	214668249	214650626	214582200	214650626	21481942	214838503
151.0	164.0	130.0	28.0	39.0	409796	214704047	214819468	214586711	214836185	21483618	214559799
8.0	25.0	10.0	373.0	95.0	171086	214650626	214582200	214650626	214819427	21483850	214712107
109.0	24.0	24.0	69.0	235.0	357944	214717888	214833731	214832615	214832295	21465786	214820441
32.0	24.0	93.0	88.0	24.0	469733	214821290	214821277	214821292	214535621	21482026	214820233
24.0	93.0	88.0	24.0	55.0	469733	214821277	214821292	214535621	214820261	21482023	214826606
95.0	2874.0	85.0	53.0	82.0	301049	214706432	214717888	214829312	214820842	21470274	214709653
55.0	39.0	26.0	23.0	48.0	348772	214842583	214840877	214840862	214840854	21484080	214843689
39.0	26.0	23.0	48.0	42.0	348772	214840877	214840862	214840854	214840800	21484368	214840766
26.0	23.0	48.0	42.0	8.0	348772	214840862	214840854	214840800	214843689	21484076	214840775
45.0	130.0	74.0	25.0	50.0	208637	214717867	214716982	214716965	214716982	21471700	214716984
130.0	74.0	25.0	50.0	24.0	208637	214716982	214716965	214716982	214717003	21471698	214832657
74.0	25.0	50.0	24.0	53.0	208637	214716965	214716982	214717003	214716984	21483265	214716997
25.0	50.0	24.0	53.0	48.0	208637	214716982	214717003	214716984	214832657	21471699	214716928
50.0	24.0	53.0	48.0	27.0	208637	214717003	214716984	214832657	214716997	21471692	214832653
23.0	48.0	42.0	8.0	198.0	348772	214840854	214840800	214843689	214840766	21484077	214840800
182.0	1.0	6.0	479.0	107.0	57394	214685150	214584920	214587384	214821024	21453920	214589711
1.0	6.0	479.0	107.0	35.0	57394	214584920	214587384	214821024	214539202	21458971	214539112
6.0	479.0	107.0	35.0	3.0	57394	214587384	214821024	214539202	214589711	21453911	214539148
479.0	107.0	35.0	3.0	55.0	57394	214821024	214539202	214589711	214539112	21453914	214589705
107.0	35.0	3.0	55.0	10.0	57394	214539202	214589711	214539112	214539148	21458970	214584920
363.0	252.0	18.0	154.0	431.0	423046	214821024	214551930	214678012	214702693	21458685	214538002
48.0	42.0	8.0	198.0	307.0	348772	214840800	214843689	214840766	214840775	21484080	214840822
77.0	615.0	95.0	18.0	95.0	488574	214508497	214586983	214639372	214509054	21484229	214589278
42.0	8.0	198.0	307.0	96.0	348772	214843689	214840766	214840775	214840800	21484082	214717562
8.0	198.0	307.0	96.0	38.0	348772	214840766	214840775	214840800	214840822	21471756	214748336
615.0	95.0	18.0	95.0	105.0	488574	214586983	214639372	214509054	214842296	21458927	214589257
2874.0	85.0	53.0	82.0	811.0	301049	214717888	214829312	214820842	214702749	21470965	214594678
198.0	307.0	96.0	38.0	49.0	348772	214840775	214840800	214840822	214717562	21474833	214706102
1577.0	16.0	4.0	32.0	2395.0	446691	214826700	214716907	214819552	214819547	21482127	214716973
27.0	547.0	274.0	19.0	42.0	93359	214819547	214829282	214835728	214835724	21483589	214835724
136.0	110.0	73.0	81.0	272.0	141973	214699262	214705020	214699260	214705020	21469926	214699310
85.0	53.0	82.0	811.0	48.0	301049	214829312	214820842	214702749	214709653	21459467	214821272
307.0	96.0	38.0	49.0	34.0	348772	214840800	214840822	214717562	214748336	21470610	214819430
96.0	38.0	49.0	34.0	65.0	348772	214840822	214717562	214748336	214706102	21481943	214819385
252.0	18.0	154.0	431.0	334.0	423046	214551930	214678012	214702693	214586857	21453800	214832692
95.0	100.0	668.0	47.0	65.0	235129	214743350	214596647	214828867	214712385	21483671	214582567
16.0	34.0	9.0	727.0	33.0	436352	214821024	214832557	214821024	214718160	21483255	214819552
16.0	4.0	32.0	2395.0	194.0	446691	214716907	214819552	214819547	214821277	21471697	214716971
34.0	9.0	727.0	33.0	77.0	436352	214832557	214821024	214718160	214832557	21481955	214821386
9.0	727.0	33.0	77.0	64.0	436352	214821024	214718160	214832557	214819552	21482138	214826889
9.0	113.0	2501.0	223.0	150.0	293141	214717085	214826874	214821399	214595150	21457977	214645871
18.0	154.0	431.0	334.0	228.0	423046	214678012	214702693	214586857	214538002	21483269	214686043
138.0	71.0	33.0	434.0	33.0	84108	214821013	214674637	214674626	214674695	21482102	214567005
71.0	33.0	434.0	33.0	14.0	84108	214674637	214674626	214674695	214821024	21456700	214690843
154.0	431.0	334.0	228.0	115.0	423046	214702693	214586857	214538002	214832692	21468604	214705644
727.0	33.0	77.0	64.0	189.0	436352	214718160	214832557	214819552	214821386	21482688	214716982
39.0	43.0	103.0	17.0	226.0	255493	214530665	214535621	214820261	214684513	21482026	214820233
53.0	94.0	195.0	120.0	53.0	428792	214685422	214685784	214587292	214685782	21483974	214840584
43.0	103.0	17.0	226.0	29.0	255493	214535621	214820261	214684513	214820261	21482023	214820261
33.0	77.0	64.0	189.0	101.0	436352	214832557	214819552	214821386	214826889	21471698	214826807
267.0	143.0	55.0	57.0	4.0	152713	214587384	214645787	214602352	214585644	21470794	214560622
103.0	17.0	226.0	29.0	75.0	255493	214820261	214684513	214820261	214820233	21482026	214530665
143.0	55.0	57.0	4.0	29.0	152713	214645787	214602352	214585644	214707945	21456062	214609325
26.0	72.0	13.0	6.0	90.0	315794	214717007	214717005	214717007	214717005	21471692	214821296
55.0	57.0	4.0	29.0	27.0	152713	214602352	214585644	214707945	214560622	21460932	214711633
77.0	64.0	189.0	101.0	90.0	436352	214819552	214821386	214826889	214716982	21482680	214835282
72.0	13.0	6.0	90.0	26.0	315794	214717005	214717007	214717005	214716926	21482129	214585138
189.0	278.0	149.0	51.0	12.0	475814	214531907	214546095	214555378	214832559	21483255	214718220
57.0	4.0	29.0	27.0	24.0	152713	214585644	214707945	214560622	214609325	21471163	214791635
13.0	6.0	90.0	26.0	21.0	315794	214717007	214717005	214716926	214821296	21458513	214821296
114.0	58.0	91.0	25.0	23.0	121013	214821011	214695302	214695309	214652263	21465295	214826887
4.0	29.0	27.0	24.0	28.0	152713	214707945	214560622	214609325	214711633	21479163	214554332
6.0	90.0	26.0	21.0	29.0	315794	214717005	214716926	214821296	214585138	21482129	214585138
58.0	91.0	25.0	23.0	20.0	121013	214695302	214695309	214652263	214652953	21482688	214538377
382.0	32.0	48.0	46.0	193.0	312633	214821397	214629429	214707842	214668517	21463988	214591569
64.0	189.0	101.0	90.0	80.0	436352	214821386	214826889	214716982	214826807	21483528	214820942
36.0	24.0	17.0	34.0	59.0	386382	214811741	214819361	214819520	214811745	21481174	214811739
90.0	26.0	21.0	29.0	32.0	315794	214716926	214821296	214585138	214821296	21458513	214709585
24.0	17.0	34.0	59.0	4.0	386382	214819361	214819520	214811745	214811741	21481173	214819427
29.0	27.0	24.0	28.0	58.0	152713	214560622	214609325	214711633	214791635	21455433	214696899
27.0	24.0	28.0	58.0	3.0	152713	214609325	214711633	214791635	214554332	21469689	214826874
46.0	95.0	169.0	40.0	69.0	447834	214748336	214819464	214820938	214821380	21482103	214556210
32.0	48.0	46.0	193.0	31.0	312633	214629429	214707842	214668517	214639882	21459156	214639661
91.0	25.0	23.0	20.0	59.0	121013	214695309	214652263	214652953	214826887	21453837	214695302
39.0	41.0	108.0	133.0	92.0	74013	214594678	214841006	214537967	214587915	21469155	214691587
26.0	21.0	29.0	32.0	52.0	315794	214821296	214585138	214821296	214585138	21470958	214585138
17.0	34.0	59.0	4.0	57.0	386382	214819520	214811745	214811741	214811739	21481942	214650635
21.0	29.0	32.0	52.0	8.0	315794	214585138	214821296	214585138	214709585	21458513	214821296
95.0	169.0	40.0	69.0	45.0	447834	214819464	214820938	214821380	214821037	21455621	214716907
133.0	172.0	37.0	375.0	104.0	356617	214717007	214832657	214717007	214717003	21482103	214821026
34.0	59.0	4.0	57.0	19.0	386382	214811745	214811741	214811739	214819427	21465063	214558014
59.0	4.0	57.0	19.0	10.0	386382	214811741	214811739	214819427	214650635	21455801	214557313
25.0	23.0	20.0	59.0	75.0	121013	214652263	214652953	214826887	214538377	21469530	214538488
4.0	57.0	19.0	10.0	22.0	386382	214811739	214819427	214650635	214558014	21455731	214645871
24.0	28.0	58.0	3.0	92.0	152713	214711633	214791635	214554332	214696899	21482687	214667912
28.0	58.0	3.0	92.0	1.0	152713	214791635	214554332	214696899	214826874	21466791	214554332
57.0	19.0	10.0	22.0	9.0	386382	214819427	214650635	214558014	214557313	21464587	214668249
19.0	10.0	22.0	9.0	4.0	386382	214650635	214558014	214557313	214645871	21466824	214536193
10.0	22.0	9.0	4.0	9.0	386382	214558014	214557313	214645871	214668249	21453619	214536189
58.0	3.0	92.0	1.0	29.0	152713	214554332	214696899	214826874	214667912	21455433	214609325
22.0	9.0	4.0	9.0	9.0	386382	214557313	214645871	214668249	214536193	21453618	214536187
9.0	4.0	9.0	9.0	3.0	386382	214645871	214668249	214536193	214536189	21453618	214536195
4.0	9.0	9.0	3.0	5.0	386382	214668249	214536193	214536189	214536187	21453619	214536197
9.0	9.0	3.0	5.0	16.0	386382	214536193	214536189	214536187	214536195	21453619	214536185
9.0	3.0	5.0	16.0	4.0	386382	214536189	214536187	214536195	214536197	21453618	214811758
3.0	5.0	16.0	4.0	7.0	386382	214536187	214536195	214536197	214536185	21481175	214811741
23.0	20.0	59.0	75.0	85.0	121013	214652953	214826887	214538377	214695302	21453848	214695350
115.0	32.0	11.0	16.0	29.0	124332	214832557	214826906	214827030	214840415	21464205	214642055
189.0	101.0	90.0	80.0	303.0	436352	214826889	214716982	214826807	214835282	21482094	214551587
101.0	90.0	80.0	303.0	10.0	436352	214716982	214826807	214835282	214820942	21455158	214551583
169.0	40.0	69.0	45.0	272.0	447834	214820938	214821380	214821037	214556210	21471690	214843552
90.0	80.0	303.0	10.0	34.0	436352	214826807	214835282	214820942	214551587	21455158	214537770
36.0	10.0	7.0	3.0	62.0	447882	214718272	214718274	214718270	214716682	21458694	214587011
80.0	303.0	10.0	34.0	40.0	436352	214835282	214820942	214551587	214551583	21453777	214537766
10.0	17.0	4.0	4.0	84.0	284762	214821275	214839373	214691390	214691426	21469142	214842418
34.0	231.0	235.0	67.0	78.0	297406	214821028	214706432	214821369	214691396	21469136	214691396
303.0	10.0	34.0	40.0	55.0	436352	214820942	214551587	214551583	214537770	21453776	214690843
17.0	4.0	4.0	84.0	40.0	284762	214839373	214691390	214691426	214691428	21484241	214842420
4.0	4.0	84.0	40.0	7.0	284762	214691390	214691426	214691428	214842418	21484242	214842592
231.0	235.0	67.0	78.0	77.0	297406	214706432	214821369	214691396	214691366	21469139	214839311
172.0	37.0	375.0	104.0	430.0	356617	214832657	214717007	214717003	214821030	21482102	214819378
10.0	34.0	40.0	55.0	72.0	436352	214551587	214551583	214537770	214537766	21469084	214700407
34.0	40.0	55.0	72.0	21.0	436352	214551583	214537770	214537766	214690843	21470040	214700711
235.0	67.0	78.0	77.0	38.0	297406	214821369	214691396	214691366	214691396	21483931	214717007
37.0	375.0	104.0	430.0	49.0	356617	214717007	214717003	214821030	214821026	21481937	214819380
43.0	17.0	27.0	132.0	69.0	311557	214718169	214821024	214718160	214561475	21482084	214556840
58.0	28.0	129.0	11.0	53.0	330618	214820938	214821037	214820938	214826799	21468451	214839371
28.0	129.0	11.0	53.0	39.0	330618	214821037	214820938	214826799	214684513	21483937	214613925
129.0	11.0	53.0	39.0	21.0	330618	214820938	214826799	214684513	214839371	21461392	214602817
23.0	9.0	8.0	9.0	14.0	260187	214508497	214594678	214613649	214509084	21453796	214509000
9.0	8.0	9.0	14.0	14.0	260187	214594678	214613649	214509084	214537967	21450900	214609303
17.0	27.0	132.0	69.0	192.0	311557	214821024	214718160	214561475	214820842	21455684	214531305
8.0	9.0	14.0	14.0	22.0	260187	214613649	214509084	214537967	214509000	21460930	214509000
27.0	132.0	69.0	192.0	24.0	311557	214718160	214561475	214820842	214556840	21453130	214511109
9.0	14.0	14.0	22.0	53.0	260187	214509084	214537967	214509000	214609303	21450900	214711661
441.0	146.0	13.0	1037.0	53.0	371978	214601197	214509007	214509041	214509007	21450904	214509007
472.0	19.0	67.0	56.0	45.0	148648	214575491	214819727	214708239	214517880	21481972	214819725
122.0	149.0	499.0	66.0	135.0	171929	214589270	214586983	214589128	214639370	21450921	214586983
14.0	14.0	22.0	53.0	37.0	260187	214537967	214509000	214609303	214509000	21471166	214509000
19.0	67.0	56.0	45.0	28.0	148648	214819727	214708239	214517880	214819727	21481972	214819727
375.0	104.0	430.0	49.0	322.0	356617	214717003	214821030	214821026	214819378	21481938	214718169
104.0	430.0	49.0	322.0	27.0	356617	214821030	214821026	214819378	214819380	21471816	214821022
38.0	15.0	7.0	398.0	92.0	180452	214819762	214819760	214819762	214819760	21468484	214819721
14.0	22.0	53.0	37.0	55.0	260187	214509000	214609303	214509000	214711661	21450900	214508942
22.0	53.0	37.0	55.0	12.0	260187	214609303	214509000	214711661	214509000	21450894	214718272
53.0	37.0	55.0	12.0	14.0	260187	214509000	214711661	214509000	214508942	21471827	214508942
430.0	49.0	322.0	27.0	69.0	356617	214821026	214819378	214819380	214718169	21482102	214821015
37.0	55.0	12.0	14.0	27.0	260187	214711661	214509000	214508942	214718272	21450894	214838503
89.0	124.0	270.0	383.0	53.0	123972	214826810	214820441	214839373	214545935	21483166	214646827
43.0	26.0	30.0	28.0	378.0	315557	214532038	214587909	214644958	214532038	21464496	214586842
55.0	12.0	14.0	27.0	79.0	260187	214509000	214508942	214718272	214508942	21483850	214712113
12.0	14.0	27.0	79.0	39.0	260187	214508942	214718272	214508942	214838503	21471211	214712115
14.0	27.0	79.0	39.0	16.0	260187	214718272	214508942	214838503	214712113	21471211	214832450
27.0	79.0	39.0	16.0	16.0	260187	214508942	214838503	214712113	214712115	21483245	214715865
79.0	39.0	16.0	16.0	15.0	260187	214838503	214712113	214712115	214832450	21471586	214725512
76.0	458.0	37.0	67.0	82.0	254922	214696897	214821011	214537770	214537760	21463848	214537760
32.0	38.0	31.0	72.0	46.0	338712	214821017	214832559	214718220	214718203	21482045	214744779
39.0	16.0	16.0	15.0	32.0	260187	214712113	214712115	214832450	214715865	21472551	214712096
16.0	16.0	15.0	32.0	30.0	260187	214712115	214832450	214715865	214725512	21471209	214753625
38.0	31.0	72.0	46.0	54.0	338712	214832559	214718220	214718203	214820456	21474477	214555492
49.0	322.0	27.0	69.0	250.0	356617	214819378	214819380	214718169	214821022	21482101	214535621
59.0	61.0	145.0	88.0	119.0	198189	214677761	214545191	214545500	214677493	21467749	214677757
16.0	15.0	32.0	30.0	54.0	260187	214832450	214715865	214725512	214712096	21475362	214712105
15.0	32.0	30.0	54.0	13.0	260187	214715865	214725512	214712096	214753625	21471210	214838840
32.0	30.0	54.0	13.0	14.0	260187	214725512	214712096	214753625	214712105	21483884	214716727
322.0	27.0	69.0	250.0	77.0	356617	214819380	214718169	214821022	214821015	21453562	214826955
31.0	72.0	46.0	54.0	96.0	338712	214718220	214718203	214820456	214744779	21455549	214826955
61.0	145.0	88.0	119.0	79.0	198189	214545191	214545500	214677493	214677491	21467775	214711537
100.0	45.0	24.0	201.0	156.0	30412	214744775	214819387	214819464	214819721	21482127	214706441
72.0	46.0	54.0	96.0	41.0	338712	214718203	214820456	214744779	214555492	21482695	214826799
145.0	88.0	119.0	79.0	59.0	198189	214545500	214677493	214677491	214677757	21471153	214677422
43.0	67.0	33.0	32.0	36.0	85168	214821390	214718203	214821022	214718169	21482102	214821015
74.0	30.0	55.0	33.0	15.0	268866	214585633	214581536	214579545	214685242	21466821	214709668
225.0	26.0	58.0	101.0	367.0	55036	214706432	214821028	214821026	214821030	21483255	214601040
458.0	37.0	67.0	82.0	276.0	254922	214821011	214537770	214537760	214638485	21453776	214710905
886.0	57.0	43.0	13.0	157.0	247226	214835827	214835840	214835655	214835668	21483591	214835651
67.0	33.0	32.0	36.0	64.0	85168	214718203	214821022	214718169	214821024	21482101	214819547
30.0	55.0	33.0	15.0	59.0	268866	214581536	214579545	214685242	214668219	21470966	214718120
67.0	56.0	45.0	28.0	601.0	148648	214708239	214517880	214819727	214819725	21481972	214819815
45.0	24.0	201.0	156.0	135.0	30412	214819387	214819464	214819721	214821279	21470644	214708367
55.0	33.0	15.0	59.0	45.0	268866	214579545	214685242	214668219	214709668	21471812	214831995
33.0	32.0	36.0	64.0	64.0	85168	214821022	214718169	214821024	214821015	21481954	214572234
56.0	45.0	28.0	601.0	67.0	148648	214517880	214819727	214819725	214819727	21481981	214819811
110.0	228.0	36.0	18.0	23.0	274047	214567065	214829257	214826810	214826705	21482660	214821290
27.0	69.0	250.0	77.0	248.0	356617	214718169	214821022	214821015	214535621	21482695	214687685
26.0	58.0	101.0	367.0	139.0	55036	214821028	214821026	214821030	214832557	21460104	214821272
32.0	36.0	64.0	64.0	49.0	85168	214718169	214821024	214821015	214819547	21457223	214821380
